fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
359,0.8888888888888888,4.0,1.5890597714281096,3.0,1.412497574602764,4.0,34.0,0.0,21.0,0.0,20.0,0.0
360,0.8518518518518519,4.0,1.1928595473278591,3.0,1.0161396143903985,3.0,33.0,0.0,14.0,0.0,14.0,0.0
361,0.7037037037037037,4.0,0.8612674695041574,3.0,0.6060771081695923,3.0,26.0,0.0,8.0,0.0,8.0,0.0
362,0.5555555555555556,3.0,0.6261352368215316,2.0,0.34785290934529534,3.0,19.0,0.0,3.0,1.0,4.0,0.0
363,0.3333333333333333,3.0,0.4261746256396519,2.0,0.14205820854655063,2.0,9.0,0.0,2.0,2.0,1.0,0.0
364,0.18518518518518517,2.0,0.2500817219027,2.0,0.046311429981981476,2.0,2.0,1.0,0.0,11.0,12.0,50.0
365,0.1111111111111111,2.0,0.07707195728380023,1.0,0.008563550809311137,1.0,1.0,11.0,0.0,18.0,0.0,91.0
366,0.037037037037037035,1.0,0.021047725192533614,1.0,0.0007795453775012449,1.0,0.0,34.0,0.0,21.0,0.0,97.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
371,0.8888888888888888,4.0,1.0546367904203935,3.0,0.9374549248181275,3.0,34.0,0.0,11.0,0.0,13.0,0.0
372,0.9259259259259259,4.0,1.2509636065885963,3.0,1.1582996357301818,4.0,36.0,0.0,15.0,0.0,16.0,0.0
373,0.9259259259259259,4.0,1.4129932956148312,3.0,1.308327125569288,4.0,36.0,0.0,18.0,0.0,18.0,0.0
374,0.9259259259259259,4.0,1.4767334432848858,3.0,1.3673457808193388,4.0,36.0,0.0,19.0,0.0,19.0,0.0
375,0.9259259259259259,4.0,1.5549464829740534,3.0,1.4397652620130124,4.0,36.0,0.0,21.0,0.0,20.0,0.0
376,0.8888888888888888,4.0,1.6074834600706216,3.0,1.4288741867294414,4.0,34.0,0.0,21.0,0.0,20.0,0.0
377,0.8888888888888888,4.0,1.693929732304674,3.0,1.5057153176041547,4.0,34.0,0.0,23.0,0.0,21.0,0.0
378,0.9259259259259259,4.0,1.7172294173564338,3.0,1.5900272382929943,4.0,36.0,0.0,23.0,0.0,22.0,0.0
379,0.9259259259259259,4.0,1.6846910373909314,3.0,1.559899108695307,4.0,36.0,0.0,23.0,0.0,22.0,0.0
380,0.8888888888888888,4.0,1.5401885564549143,3.0,1.3690564946265904,4.0,34.0,0.0,20.0,0.0,19.0,0.0
381,0.8148148148148148,4.0,1.147436531267996,3.0,0.9349482847368855,3.0,31.0,0.0,13.0,0.0,13.0,0.0
382,0.7037037037037037,4.0,0.8424455675178958,3.0,0.5928320660311118,3.0,26.0,0.0,8.0,0.0,8.0,0.0
383,0.5555555555555556,3.0,0.6104613424932481,2.0,0.33914519027402673,3.0,19.0,0.0,2.0,1.0,4.0,0.0
384,0.3333333333333333,3.0,0.414296742166315,2.0,0.13809891405543834,2.0,9.0,0.0,1.0,3.0,1.0,0.0
385,0.18518518518518517,2.0,0.2330009188161521,1.0,0.04314831829928742,2.0,2.0,1.0,0.0,12.0,11.0,54.0
386,0.1111111111111111,2.0,0.05362810509060832,1.0,0.005958678343400924,1.0,1.0,11.0,0.0,19.0,0.0,93.0
387,0.037037037037037035,1.0,0.007456876248892971,1.0,0.0002761806018108508,1.0,0.0,34.0,0.0,21.0,0.0,98.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
392,0.8518518518518519,4.0,1.0857497531827693,3.0,0.9248979378964332,3.0,33.0,0.0,12.0,0.0,13.0,0.0
393,0.9259259259259259,4.0,1.2806907792028712,3.0,1.1858247955582142,4.0,36.0,0.0,16.0,0.0,16.0,0.0
394,0.9259259259259259,4.0,1.4461256661521513,3.0,1.339005246437177,4.0,36.0,0.0,19.0,0.0,19.0,0.0
395,0.9259259259259259,4.0,1.4952126127705307,3.0,1.3844561229356767,4.0,36.0,0.0,19.0,0.0,19.0,0.0
396,0.9259259259259259,4.0,1.5377465021127343,3.0,1.4238393538080873,4.0,36.0,0.0,20.0,0.0,20.0,0.0
397,0.8888888888888888,4.0,1.5799768410948072,3.0,1.4044238587509397,4.0,34.0,0.0,21.0,0.0,19.0,0.0
398,0.8888888888888888,4.0,1.67334162340816,3.0,1.4874147763628087,4.0,34.0,0.0,23.0,0.0,21.0,0.0
399,0.9259259259259259,4.0,1.687440193994319,3.0,1.562444624068814,4.0,36.0,0.0,23.0,0.0,22.0,0.0
400,0.9259259259259259,4.0,1.653597502563467,3.0,1.5311087986698768,4.0,36.0,0.0,22.0,0.0,21.0,0.0
401,0.8888888888888888,4.0,1.475521763026756,3.0,1.3115749004682276,4.0,34.0,0.0,19.0,0.0,18.0,0.0
402,0.8148148148148148,4.0,1.097678208608815,3.0,0.8944044662738493,3.0,31.0,0.0,12.0,0.0,12.0,0.0
403,0.7037037037037037,4.0,0.8171909131470629,3.0,0.5750602722145999,3.0,26.0,0.0,7.0,0.0,7.0,0.0
404,0.5185185185185185,3.0,0.6367754570276053,2.0,0.33017986660690646,3.0,18.0,0.0,3.0,1.0,4.0,0.0
405,0.3333333333333333,3.0,0.41033566801704296,2.0,0.13677855600568098,2.0,9.0,0.0,1.0,3.0,1.0,0.0
406,0.18518518518518517,2.0,0.2199490245157356,1.0,0.04073130083624733,2.0,2.0,1.0,0.0,12.0,10.0,57.0
407,0.07407407407407407,1.0,0.05287670375455292,1.0,0.003916792870707623,1.0,0.0,23.0,0.0,19.0,0.0,95.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
413,0.9259259259259259,4.0,1.2981608528509159,3.0,1.202000789676774,4.0,36.0,0.0,16.0,0.0,17.0,0.0
414,0.9259259259259259,4.0,1.4490967461280713,3.0,1.341756246414881,4.0,36.0,0.0,19.0,0.0,19.0,0.0
415,0.9259259259259259,4.0,1.5079231093139507,3.0,1.396225101216621,4.0,36.0,0.0,20.0,0.0,19.0,0.0
416,0.8888888888888888,4.0,1.5365460040400425,3.0,1.3658186702578154,4.0,34.0,0.0,20.0,0.0,19.0,0.0
417,0.8888888888888888,4.0,1.5769072867007081,3.0,1.4016953659561848,4.0,34.0,0.0,21.0,0.0,19.0,0.0
418,0.8888888888888888,4.0,1.6612064458563636,3.0,1.476627951872323,4.0,34.0,0.0,22.0,0.0,21.0,0.0
419,0.9259259259259259,4.0,1.6645502307424094,3.0,1.541250213650379,4.0,36.0,0.0,23.0,0.0,21.0,0.0
420,0.9259259259259259,4.0,1.6220633836975644,3.0,1.5019105404607078,4.0,36.0,0.0,22.0,0.0,21.0,0.0
421,0.8888888888888888,4.0,1.4045617201680316,3.0,1.248499306816028,4.0,34.0,0.0,18.0,0.0,17.0,0.0
422,0.8148148148148148,4.0,1.0384409816757665,3.0,0.8461370961802541,3.0,31.0,0.0,11.0,0.0,11.0,0.0
423,0.7037037037037037,4.0,0.7936029679648625,3.0,0.5584613478271255,3.0,26.0,0.0,7.0,0.0,7.0,0.0
424,0.5185185185185185,3.0,0.6333544498079069,2.0,0.32840601101150724,3.0,18.0,0.0,3.0,1.0,4.0,0.0
425,0.3333333333333333,3.0,0.4116962166802436,2.0,0.13723207222674785,2.0,9.0,0.0,1.0,3.0,1.0,0.0
426,0.18518518518518517,2.0,0.20785280664715516,1.0,0.03849126049021392,2.0,2.0,1.0,0.0,13.0,9.0,59.0
427,0.07407407407407407,1.0,0.059310553594989254,1.0,0.004393374340369574,1.0,0.0,23.0,0.0,19.0,0.0,95.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
433,0.8518518518518519,4.0,1.1580743489355538,3.0,0.9865077787228792,3.0,33.0,0.0,13.0,0.0,13.0,0.0
434,0.9259259259259259,4.0,1.3021252193677835,3.0,1.2056714994146143,4.0,36.0,0.0,16.0,0.0,17.0,0.0
435,0.9259259259259259,4.0,1.4390229317923375,3.0,1.3324286405484607,4.0,36.0,0.0,18.0,0.0,18.0,0.0
436,0.9259259259259259,4.0,1.504607428196346,3.0,1.3931550261077277,4.0,36.0,0.0,20.0,0.0,19.0,0.0
437,0.8888888888888888,4.0,1.5347688077406532,3.0,1.364238940213914,4.0,34.0,0.0,20.0,0.0,19.0,0.0
438,0.8888888888888888,4.0,1.5752258656712885,3.0,1.4002007694855898,4.0,34.0,0.0,21.0,0.0,19.0,0.0
439,0.8888888888888888,4.0,1.6510061793931303,3.0,1.467561048349449,4.0,34.0,0.0,22.0,0.0,20.0,0.0
440,0.9259259259259259,4.0,1.6415423354764407,3.0,1.5199466069226302,4.0,36.0,0.0,22.0,0.0,21.0,0.0
441,0.8888888888888888,4.0,1.5850151868196867,3.0,1.4089023882841658,4.0,34.0,0.0,21.0,0.0,20.0,0.0
442,0.8518518518518519,4.0,1.3214309510857682,3.0,1.1256634027767656,3.0,33.0,0.0,16.0,0.0,15.0,0.0
443,0.7407407407407407,4.0,0.9874076229279655,3.0,0.7314130540207151,3.0,28.0,0.0,10.0,0.0,10.0,0.0
444,0.6666666666666666,4.0,0.7636735816921754,3.0,0.5091157211281169,3.0,24.0,0.0,6.0,0.0,7.0,0.0
445,0.5185185185185185,3.0,0.6244493221552578,2.0,0.3237885374138374,3.0,18.0,0.0,3.0,1.0,4.0,0.0
446,0.3333333333333333,3.0,0.40812235165509925,2.0,0.13604078388503307,2.0,9.0,0.0,1.0,3.0,1.0,0.0
447,0.14814814814814814,2.0,0.18803576430936278,1.0,0.027857150268053743,2.0,0.0,1.0,0.0,14.0,5.0,71.0
448,0.07407407407407407,1.0,0.04616455245412866,1.0,0.0034195964780836044,1.0,0.0,23.0,0.0,20.0,0.0,95.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
454,0.8888888888888888,4.0,1.1545021597551772,3.0,1.0262241420046019,3.0,34.0,0.0,13.0,0.0,14.0,0.0
455,0.9259259259259259,4.0,1.2932575386889145,3.0,1.1974606839712172,4.0,36.0,0.0,16.0,0.0,16.0,0.0
456,0.9259259259259259,4.0,1.4436322464263325,3.0,1.3366965244688265,4.0,36.0,0.0,18.0,0.0,19.0,0.0
457,0.9259259259259259,4.0,1.5067745179375875,3.0,1.3951615906829515,4.0,36.0,0.0,20.0,0.0,19.0,0.0
458,0.8888888888888888,4.0,1.538552153361696,3.0,1.3676019140992852,4.0,34.0,0.0,20.0,0.0,19.0,0.0
459,0.8888888888888888,4.0,1.5769828628505633,3.0,1.4017625447560562,4.0,34.0,0.0,21.0,0.0,19.0,0.0
460,0.8888888888888888,4.0,1.644131515641743,3.0,1.4614502361259938,4.0,34.0,0.0,22.0,0.0,20.0,0.0
461,0.9259259259259259,4.0,1.6246099558804235,3.0,1.5042684776670587,4.0,36.0,0.0,22.0,0.0,21.0,0.0
462,0.8888888888888888,4.0,1.5297287861710067,3.0,1.3597589210408947,4.0,34.0,0.0,20.0,0.0,19.0,0.0
463,0.8518518518518519,4.0,1.2233258712978556,3.0,1.0420924088833585,3.0,33.0,0.0,14.0,0.0,14.0,0.0
464,0.7037037037037037,4.0,0.924233554857588,3.0,0.6503865756405248,3.0,26.0,0.0,9.0,0.0,9.0,0.0
465,0.6296296296296297,3.0,0.7457852142241442,2.0,0.46956846821520193,3.0,23.0,0.0,6.0,0.0,6.0,0.0
466,0.5185185185185185,3.0,0.5661389560223405,2.0,0.2935535327523247,3.0,18.0,0.0,1.0,1.0,3.0,0.0
467,0.3333333333333333,3.0,0.40429835567558914,2.0,0.1347661185585297,2.0,9.0,0.0,1.0,3.0,1.0,0.0
468,0.14814814814814814,2.0,0.1727559307891227,1.0,0.025593471228018177,2.0,0.0,1.0,0.0,14.0,1.0,77.0
469,0.07407407407407407,1.0,0.0398074874480473,1.0,0.0029487027739294298,1.0,0.0,23.0,0.0,20.0,0.0,96.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
477,0.8888888888888888,4.0,1.1521291042429027,3.0,1.0241147593270246,3.0,34.0,0.0,13.0,0.0,14.0,0.0
478,0.9259259259259259,4.0,1.2914721856229592,3.0,1.1958075792805178,4.0,36.0,0.0,16.0,0.0,16.0,0.0
479,0.9259259259259259,4.0,1.4342667360382166,3.0,1.3280247555909412,4.0,36.0,0.0,18.0,0.0,18.0,0.0
480,0.9259259259259259,4.0,1.5099955212410892,3.0,1.3981440011491566,4.0,36.0,0.0,20.0,0.0,19.0,0.0
481,0.8888888888888888,4.0,1.5515389121734622,3.0,1.379145699709744,4.0,34.0,0.0,20.0,0.0,19.0,0.0
482,0.8888888888888888,4.0,1.5974526096489634,3.0,1.419957875243523,4.0,34.0,0.0,21.0,0.0,20.0,0.0
483,0.8888888888888888,4.0,1.6416227315338117,3.0,1.4592202058078325,4.0,34.0,0.0,22.0,0.0,20.0,0.0
484,0.8888888888888888,4.0,1.622158654731055,3.0,1.441918804205382,4.0,34.0,0.0,22.0,0.0,20.0,0.0
485,0.8888888888888888,4.0,1.4754635682049295,3.0,1.3115231717377152,4.0,34.0,0.0,19.0,0.0,18.0,0.0
486,0.7777777777777778,4.0,1.1483495848869034,3.0,0.8931607882453694,3.0,29.0,0.0,13.0,0.0,12.0,0.0
487,0.7037037037037037,4.0,0.832369973524002,3.0,0.585741833220594,3.0,26.0,0.0,7.0,0.0,8.0,0.0
488,0.5555555555555556,3.0,0.7359706960822995,2.0,0.40887260893461086,3.0,19.0,0.0,6.0,0.0,5.0,0.0
489,0.5185185185185185,3.0,0.5418542746705612,2.0,0.2809614757551058,3.0,18.0,0.0,1.0,1.0,3.0,0.0
490,0.3333333333333333,3.0,0.40490860045859955,2.0,0.13496953348619983,2.0,9.0,0.0,1.0,3.0,1.0,0.0
491,0.14814814814814814,2.0,0.18188059410627339,1.0,0.02694527320092939,2.0,0.0,1.0,0.0,14.0,4.0,73.0
492,0.07407407407407407,1.0,0.046758921203304854,1.0,0.0034636237928373963,1.0,0.0,23.0,0.0,20.0,0.0,95.0
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
502,0.8888888888888888,4.0,1.1702353760221218,3.0,1.040209223130775,3.0,34.0,0.0,13.0,0.0,14.0,0.0
503,0.9259259259259259,4.0,1.2882673772087125,3.0,1.1928401640821413,4.0,36.0,0.0,16.0,0.0,16.0,0.0
504,0.9259259259259259,4.0,1.4155469271083911,3.0,1.3106915991744363,4.0,36.0,0.0,18.0,0.0,18.0,0.0
505,0.9259259259259259,4.0,1.5058423329934616,3.0,1.3942984564754275,4.0,36.0,0.0,20.0,0.0,19.0,0.0
506,0.8888888888888888,4.0,1.5553420120000787,3.0,1.3825262328889587,4.0,34.0,0.0,21.0,0.0,19.0,0.0
507,0.8888888888888888,4.0,1.6195380635992311,3.0,1.439589389865983,4.0,34.0,0.0,22.0,0.0,20.0,0.0
508,0.8888888888888888,4.0,1.6202250561403846,3.0,1.440200049902564,4.0,34.0,0.0,22.0,0.0,20.0,0.0
509,0.8888888888888888,4.0,1.5346274583913075,3.0,1.3641132963478289,4.0,34.0,0.0,20.0,0.0,19.0,0.0
510,0.8518518518518519,4.0,1.3800056409468762,3.0,1.1755603608065983,4.0,33.0,0.0,17.0,0.0,16.0,0.0
511,0.7407407407407407,4.0,1.0132473250883622,3.0,0.7505535741395275,3.0,28.0,0.0,11.0,0.0,10.0,0.0
512,0.5925925925925926,3.0,0.8154525578870119,3.0,0.48323114541452555,3.0,21.0,0.0,7.0,0.0,6.0,0.0
513,0.48148148148148145,3.0,0.6302078065545181,2.0,0.30343338834106426,3.0,16.0,0.0,3.0,1.0,4.0,0.0
514,0.37037037037037035,3.0,0.517933044006476,2.0,0.19182705333573183,2.0,11.0,0.0,1.0,1.0,2.0,0.0
515,0.3333333333333333,3.0,0.34475659957042193,2.0,0.11491886652347397,2.0,9.0,0.0,1.0,6.0,4.0,5.0
516,0.14814814814814814,2.0,0.15658711352658655,1.0,0.023198090892827636,1.0,0.0,1.0,0.0,15.0,0.0,80.0
517,0.1111111111111111,2.0,0.0285938317219028,1.0,0.0031770924135447556,1.0,1.0,11.0,0.0,21.0,0.0,96.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
527,0.8888888888888888,4.0,1.0672505180513718,3.0,0.9486671271567749,3.0,34.0,0.0,12.0,0.0,13.0,0.0
528,0.8888888888888888,4.0,1.199640519492373,3.0,1.0663471284376649,3.0,34.0,0.0,14.0,0.0,15.0,0.0
529,0.9259259259259259,4.0,1.2889505286543381,3.0,1.1934727117169797,4.0,36.0,0.0,16.0,0.0,16.0,0.0
530,0.9259259259259259,4.0,1.4004565530297508,3.0,1.2967190305831027,4.0,36.0,0.0,18.0,0.0,18.0,0.0
531,0.9259259259259259,4.0,1.5036335992512795,3.0,1.3922533326400737,4.0,36.0,0.0,20.0,0.0,19.0,0.0
532,0.8888888888888888,4.0,1.5575418771124312,3.0,1.3844816685443833,4.0,34.0,0.0,21.0,0.0,19.0,0.0
533,0.8888888888888888,4.0,1.6169013665610605,3.0,1.437245659165387,4.0,34.0,0.0,22.0,0.0,20.0,0.0
534,0.8888888888888888,4.0,1.592651166086128,3.0,1.4156899254098916,4.0,34.0,0.0,21.0,0.0,20.0,0.0
535,0.8888888888888888,4.0,1.4381950941383168,3.0,1.2783956392340594,4.0,34.0,0.0,18.0,0.0,18.0,0.0
536,0.8148148148148148,4.0,1.3070294826808035,3.0,1.064986985888062,3.0,31.0,0.0,16.0,0.0,15.0,0.0
537,0.7407407407407407,4.0,0.8923799280300544,3.0,0.6610221689111514,3.0,28.0,0.0,8.0,0.0,9.0,0.0
538,0.5555555555555556,3.0,0.7527594572648171,3.0,0.41819969848045396,3.0,19.0,0.0,6.0,0.0,5.0,0.0
539,0.37037037037037035,3.0,0.5706426479445488,2.0,0.2113491288683514,2.0,11.0,0.0,2.0,1.0,2.0,0.0
540,0.3333333333333333,3.0,0.42057558378102905,2.0,0.140191861260343,2.0,9.0,0.0,1.0,3.0,1.0,0.0
541,0.25925925925925924,2.0,0.2592269847630509,2.0,0.06720699604967986,2.0,5.0,1.0,0.0,11.0,13.0,33.0
542,0.14814814814814814,2.0,0.11983055812965324,1.0,0.017752675278467144,1.0,0.0,1.0,0.0,17.0,0.0,84.0
543,0.07407407407407407,1.0,0.00552195774508772,1.0,0.0004090339070435348,1.0,0.0,23.0,0.0,22.0,0.0,98.0
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
553,0.8888888888888888,4.0,1.1157021118762027,3.0,0.9917352105566246,3.0,34.0,0.0,13.0,0.0,14.0,0.0
554,0.8888888888888888,4.0,1.2324600854471308,3.0,1.095520075953005,3.0,34.0,0.0,15.0,0.0,15.0,0.0
555,0.9259259259259259,4.0,1.299804782415102,3.0,1.20352294668065,4.0,36.0,0.0,16.0,0.0,17.0,0.0
556,0.9259259259259259,4.0,1.401979228551313,3.0,1.29812891532529,4.0,36.0,0.0,18.0,0.0,18.0,0.0
