fid,X,Y,f,BUILT_AREA_SURR,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
189,9.273,44.649,0.0172413793103448,0.020678735403875378,0.8659663109402784,0.002771101441557438,0.48370428903434537
190,9.273,44.715,0.0172413793103448,0.032938430508102655,0.7764786352147217,0.010722228643818922,0.49848134452530934
191,9.273,44.781,0.0344827586206896,0.0438969950500358,0.7318367352908786,0.013765135774282178,0.4713863447026036
192,9.273,44.847,0.1206896551724138,0.05327682276534852,0.609773802060493,0.017303867169300442,0.4900002696664874
193,9.273,44.913,0.1896551724137931,0.06760835796894354,0.42806469937699054,0.018036944575735753,0.5183816022735065
194,9.273,44.979,0.2586206896551724,0.1294654427425191,0.2348787489915496,0.05677891625382278,0.630062577758217
195,9.273,45.045,0.3448275862068966,0.12433238358448005,0.12111532599737583,0.08079952954356133,0.5688305487658339
196,9.273,45.111,0.3793103448275862,0.1834643005665171,0.08084488470366284,0.12501821656545506,0.5730870549882228
197,9.273,45.177,0.396551724137931,0.167411168505665,0.04730138333361792,0.13234444420474611,0.4668293333748695
198,9.273,45.243,0.4482758620689655,0.19726439116157296,0.03120955620303889,0.16503730457854507,0.5109535822907636
199,9.273,45.309,0.4482758620689655,0.26245214835842706,0.03199656850341477,0.25520200316206,0.6137136208704237
200,9.273,45.375,0.4655172413793103,0.4420349814305422,0.035470284951636635,0.47068787646369964,0.6985021392867559
201,9.273,45.441,0.5,0.6812568211787215,0.03239328517676277,0.693828120889328,0.7790716037235687
202,9.273,45.507,0.5517241379310345,0.8565872769851156,0.026372847964190524,0.8502969678844203,0.8870176807878013
203,9.273,45.573,0.5,0.8749021233089598,0.05194447469763116,0.7939410440464331,0.9275569243453525
204,9.273,45.639,0.4827586206896552,0.7707526595545875,0.1161380476897767,0.5996399598377786,0.976533187167891
205,9.273,45.705,0.4655172413793103,0.6343173508229133,0.20222818287710811,0.42585633029106573,0.9340293447512605
206,9.273,45.771,0.4137931034482758,0.4464754257696627,0.3991957213202557,0.27234214334472073,0.7726329561316574
207,9.273,45.837,0.293103448275862,0.28574892157994924,0.5415122679277135,0.18797355539986105,0.5871279606110249
208,9.273,45.903,0.2586206896551724,0.15826158930152895,0.634346310128516,0.07783772243242718,0.36274202319041554
209,9.273,45.969,0.1724137931034483,0.08842700389389432,0.6836454765866836,0.022743043537034078,0.3101375009250762
210,9.273,46.035,0.1379310344827586,0.08522723076120282,0.6794145364317661,0.018349804354374673,0.31744973051465486
211,9.273,46.101,0.0689655172413793,0.0660550924518725,0.7172478073232661,0.01614709397666785,0.2822393931922714
212,9.273,46.167,0.0172413793103448,0.04404300485948519,0.7930471544972993,0.009995732228978359,0.16576148403241062
213,9.273,46.233,0.0172413793103448,0.03682942446655639,0.8563802088008712,0.007161167203532021,0.10334448371398335
214,9.273,46.299,0.0172413793103448,0.012251317578927445,0.9698309705539372,0.003151038321457544,0.06517391121681275
215,9.273,46.365,0.0172413793103448,0.029754794346988977,0.9079776885631061,0.008157599544187136,0.16109592841089773
216,9.273,46.431,0.0172413793103448,0.028198764340030203,0.8860959819686015,0.008059040794520996,0.19255075047898237
217,9.273,46.497,0.0172413793103448,0.030744654065929994,0.8732402433813196,0.008881889084048694,0.19258562184670688
218,9.339,44.715,0.0172413793103448,0.032223597592421646,0.779966586216185,0.006615961329843954,0.5084707292320501
219,9.339,44.781,0.0517241379310344,0.03712129407943466,0.7307988243773526,0.00757948008828339,0.45225862700384867
220,9.339,44.847,0.1379310344827586,0.045090890312369555,0.6011074124893793,0.01278060918966741,0.48905830925579713
221,9.339,44.913,0.1896551724137931,0.0685544244816352,0.4166821827908242,0.019019983264399205,0.5458709892234082
222,9.339,44.979,0.2758620689655172,0.1636683977760196,0.20757953760206269,0.07770249317548769,0.7157960897278691
223,9.339,45.045,0.3620689655172414,0.15805307625672793,0.11619205112747197,0.117162158047681,0.5743444280576054
224,9.339,45.111,0.396551724137931,0.17310874287853464,0.07170174048146159,0.12739681459845506,0.5348817707847144
225,9.339,45.177,0.4310344827586206,0.15175371997107995,0.04705365342477612,0.1278630731558625,0.46995260694463625
226,9.339,45.243,0.4482758620689655,0.19352575787323764,0.03135159700527458,0.17118450860234835,0.555848467775897
227,9.339,45.309,0.4655172413793103,0.24626784945937993,0.031108839813444786,0.24297418970059229,0.6236738165647676
228,9.339,45.375,0.5,0.33991704652116966,0.031139559108273557,0.39594270492240846,0.6858741453974834
229,9.339,45.441,0.5172413793103449,0.5498395194922595,0.033429752274385,0.6399019119739007,0.780707103205227
230,9.339,45.507,0.5517241379310345,0.6705276164247654,0.03798233493071403,0.7372640692382313,0.8907881494602404
231,9.339,45.573,0.5,0.7188941001062755,0.06714217282442844,0.64841085680228,0.8602824167256404
232,9.339,45.639,0.4827586206896552,0.6346030370353687,0.12906161343361455,0.4738816343978581,0.8913589297523323
233,9.339,45.705,0.4655172413793103,0.5258539700489716,0.22524632137851108,0.3410539811659676,0.8260696566005697
234,9.339,45.771,0.396551724137931,0.4264471511235954,0.3778684882548924,0.2670810969297039,0.7508358765575178
235,9.339,45.837,0.293103448275862,0.30791486740070617,0.5294012471337434,0.19680551818817438,0.6066479756802966
236,9.339,45.903,0.2241379310344827,0.1901635505121416,0.6440340722454904,0.1068932323583583,0.3996924503163333
237,9.339,45.969,0.1724137931034483,0.09024733115478775,0.6524617611307764,0.028759918675760644,0.3147110672772249
238,9.339,46.035,0.1034482758620689,0.07552671214858198,0.6462642391455448,0.02014336819439379,0.27942588863315887
239,9.339,46.101,0.0689655172413793,0.09354147744060298,0.6251746532741298,0.04139764686592224,0.3248564266822446
240,9.339,46.167,0.0517241379310344,0.08410866879931164,0.7281125830474476,0.04411538739680446,0.25902369788392104
241,9.339,46.233,0.0172413793103448,0.09393914118142686,0.7191010013051672,0.05551524970937043,0.22825351478455524
242,9.339,46.299,0.0172413793103448,0.04352701606251484,0.8865812903389797,0.02492970761967377,0.11287921712489604
243,9.339,46.365,0.0172413793103448,0.04520179619426264,0.8945156728381964,0.019667192934498784,0.1293363983609321
244,9.339,46.431,0.0172413793103448,0.006047643723748004,0.9635807459242706,0.0014162857951809345,0.059480150611051795
245,9.339,46.497,0.0172413793103448,0.02198189734045282,0.9074382513215977,0.006065582029534708,0.13020436603754057
246,9.405,45.045,0.3620689655172414,0.12643039545246207,0.07286024432030962,0.08864580371292587,0.5020671832390322
247,9.405,45.111,0.396551724137931,0.17650625004238915,0.06719140364975383,0.1296402787039261,0.516657349365452
248,9.405,45.177,0.4482758620689655,0.18372665542643382,0.049836563820889385,0.14858354523067752,0.5102781538414104
249,9.405,45.243,0.4482758620689655,0.23916985781439343,0.044536063273147485,0.2201608827862266,0.6014580927022973
250,9.405,45.309,0.5,0.24993009020689735,0.04661523606863859,0.23741063827007372,0.6356508490725423
251,9.405,45.375,0.5344827586206896,0.2828588591865255,0.06181330310843334,0.28934384085490183,0.6673480983540215
252,9.405,45.441,0.5517241379310345,0.3460677486668969,0.05957379552227387,0.34883652981391844,0.6531646139661583
253,9.405,45.507,0.5517241379310345,0.44512057712240616,0.05740433617106695,0.4569274888008762,0.7608567325221277
254,9.405,45.573,0.5,0.545457901024902,0.06447659585652273,0.5004314535647295,0.7874718089421948
255,9.405,45.639,0.4655172413793103,0.5291252290084241,0.16151544230958292,0.41419610272115587,0.8090727013505135
256,9.405,45.705,0.4482758620689655,0.4443205913871802,0.310256138076937,0.2760371131069464,0.7170696663870014
257,9.405,45.771,0.3793103448275862,0.38417125233507976,0.45243581645452047,0.22759231563525256,0.6812226204685764
258,9.405,45.837,0.293103448275862,0.21285151650715511,0.6456389667972985,0.12769904930380266,0.4872434643916317
259,9.405,45.903,0.2068965517241379,0.15615648604593582,0.7219265344192812,0.0919516747801086,0.33457447497865545
260,9.405,45.969,0.1034482758620689,0.07248860977437663,0.8329313680902062,0.02596366510637889,0.2715232039715241
261,9.405,46.035,0.0862068965517241,0.05449691953160134,0.8630259220769552,0.021342883786585866,0.2213714765730915
262,9.405,46.101,0.0689655172413793,0.08846261978463377,0.7293042137324764,0.05623228458046873,0.33076296177858205
263,9.405,46.167,0.0517241379310344,0.06581118885545065,0.7760972894883822,0.037167066634613104,0.2122205205758058
264,9.405,46.233,0.0172413793103448,0.09369399380217269,0.7447857510818743,0.06317195373160854,0.21812905002243158
265,9.405,46.299,0.0172413793103448,0.028105058489345806,0.9112273870668197,0.014650373244004223,0.09069437359104705
266,9.405,46.365,0.0172413793103448,0.0464672584711219,0.8810380035789223,0.01892323713281442,0.15342546888729425
267,9.405,46.431,0.0172413793103448,0.01844246540004187,0.9113560068393384,0.005112972516378267,0.13183087194539375
268,9.405,46.497,0.0172413793103448,0.02231583849565478,0.8753263289429426,0.006282621258585952,0.16500963408903854
269,9.471,45.111,0.396551724137931,0.15851096042659268,0.06799429254215919,0.12162416752040119,0.46732631076690695
270,9.471,45.177,0.4482758620689655,0.15692653624383213,0.040388261929333306,0.1399742149615906,0.49864355788578674
271,9.471,45.243,0.4655172413793103,0.2389723161669775,0.051329603660357825,0.229618778866706,0.5789366452647735
272,9.471,45.309,0.5172413793103449,0.20890323163492389,0.038791848913509556,0.21024939583977337,0.569617553557712
273,9.471,45.375,0.5344827586206896,0.24640124171900118,0.04648236393551435,0.25673425308666975,0.5904504892279281
274,9.471,45.441,0.5517241379310345,0.2927816674211553,0.040231856192765564,0.3003800706707738,0.6308563349881393
275,9.471,45.507,0.5344827586206896,0.3797793159700942,0.06516863819036738,0.37634718206547707,0.6615504777873839
276,9.471,45.573,0.5172413793103449,0.4674026635651259,0.08262992490027543,0.4277040082198738,0.6951687094852924
277,9.471,45.639,0.4655172413793103,0.5112821724081366,0.15927855669464888,0.39936588341284857,0.7057106964863383
278,9.471,45.705,0.4310344827586206,0.4137262629929857,0.3283023956518475,0.27653276342612887,0.6493350591928263
279,9.471,45.771,0.3620689655172414,0.3405619277966011,0.5080225710607891,0.1992552160777851,0.5867953123685159
280,9.471,45.837,0.293103448275862,0.20191207146271875,0.6770396130221825,0.1007809327316123,0.4790352170721614
281,9.471,45.903,0.1551724137931034,0.12273976697537498,0.7731570689820737,0.05719130034162744,0.28931126345246555
282,9.471,45.969,0.0862068965517241,0.0397067147972577,0.8822441252730435,0.013471746852709025,0.1665819398253442
283,9.471,46.035,0.0344827586206896,0.046844498357158794,0.8948985761473781,0.0182983947408825,0.14153445460630007
284,9.471,46.101,0.0517241379310344,0.08868270857024367,0.7948984012327589,0.059363726790888444,0.2803292305993022
285,9.471,46.167,0.0517241379310344,0.07890421501772099,0.7975968902409698,0.05160157251125669,0.22499986870266556
286,9.471,46.233,0.0172413793103448,0.10548688361607972,0.741037266805747,0.07545497860256231,0.26453876767660595
287,9.471,46.299,0.0172413793103448,0.05008914044236649,0.869905815813248,0.029567343336524866,0.1001425592267958
288,9.471,46.365,0.0172413793103448,0.04175460259261887,0.9058689769099401,0.01986534863132191,0.0886627790430577
289,9.471,46.431,0.0172413793103448,0.002695163990926263,0.9696436488647721,0.00010468293690967349,0.02752700071920755
290,9.471,46.497,0.0172413793103448,0.0013839172151334437,0.9409471089717171,0.0,0.0385745624027864
291,9.537,45.111,0.396551724137931,0.1877110950078225,0.05624517976131397,0.16582930691488307,0.47944607294976466
292,9.537,45.177,0.4655172413793103,0.16618789772776693,0.04991821980580111,0.15076067328353188,0.48028331530770335
293,9.537,45.243,0.4655172413793103,0.22711667539364744,0.0550326182585808,0.22039654557950175,0.5370875483607078
294,9.537,45.309,0.5172413793103449,0.21347135192894143,0.044587373215730274,0.2102225188286228,0.5424346698021988
295,9.537,45.375,0.5517241379310345,0.21287600014505909,0.06108864301025078,0.20174818665668257,0.4982322438272485
296,9.537,45.441,0.5517241379310345,0.25977032267104777,0.052132335222929614,0.2528107238910283,0.556902859039291
297,9.537,45.507,0.5344827586206896,0.33137440989309813,0.052881896571485724,0.3094620678217979,0.5511165519983833
298,9.537,45.573,0.5172413793103449,0.46152835106105855,0.06332618628548069,0.43821248287260006,0.662225877164752
299,9.537,45.639,0.4655172413793103,0.5289349879706321,0.14458176702745468,0.43663173459496696,0.6569473151076447
300,9.537,45.705,0.4310344827586206,0.45275635880731235,0.34061759885822224,0.33496595529858597,0.6417307287086421
301,9.537,45.771,0.3103448275862069,0.3210906307560772,0.5504340962970964,0.1906907830514598,0.5328498015569566
302,9.537,45.837,0.2068965517241379,0.12495516133166348,0.7672286803371259,0.04694063763235455,0.35798340435628107
303,9.537,45.903,0.1034482758620689,0.06281150411219077,0.8445953012623971,0.013218185212164406,0.23375772002055997
304,9.537,45.969,0.0344827586206896,0.03230681730155985,0.8953732475548106,0.007761004146291028,0.1552580642326848
305,9.537,46.035,0.0172413793103448,0.034364518528084344,0.9162693285069359,0.011309285496557863,0.15607554412800057
306,9.537,46.101,0.0172413793103448,0.0662138355719428,0.8637615725406516,0.04528032839838194,0.24157711452638259
307,9.537,46.167,0.0172413793103448,0.062237683666536314,0.8732595549303099,0.04249150282711886,0.20689550743754248
308,9.537,46.233,0.0172413793103448,0.07669831941034473,0.8486548093778901,0.05260016547931485,0.22413586478991263
309,9.537,46.299,0.0172413793103448,0.017281204946374664,0.9589164482912006,0.007880341074907569,0.0418388772800395
310,9.537,46.365,0.0172413793103448,0.007567592683627356,0.961347670753385,0.0010753230585330645,0.029700765127326095
311,9.603,45.111,0.4310344827586206,0.22211931611221608,0.047070267392465295,0.23676930838160515,0.5090999808782718
312,9.603,45.177,0.4655172413793103,0.17446505885475005,0.050478911192628394,0.17997870936424362,0.4467366964306335
313,9.603,45.243,0.4655172413793103,0.19963046848437066,0.045531160220958246,0.2052213489551644,0.4788602682186521
314,9.603,45.309,0.5344827586206896,0.22446770426010185,0.03422658927069785,0.20816766167940928,0.5120238640558298
315,9.603,45.375,0.5517241379310345,0.20337083072904563,0.028326569231084182,0.18083189039508604,0.46022185778316543
316,9.603,45.441,0.5689655172413793,0.30386187928050057,0.018823692712934288,0.2851355276268589,0.5679373888742065
317,9.603,45.507,0.5689655172413793,0.3096610025760174,0.03325577599581429,0.2823644082166823,0.5072130729666195
318,9.603,45.573,0.5344827586206896,0.46756226479794044,0.049298500881823026,0.44434388373731704,0.6421005987378919
319,9.603,45.639,0.4655172413793103,0.5497338322714475,0.11156804796729344,0.4498281793280787,0.6333081966308778
320,9.603,45.705,0.4137931034482758,0.46464774811618004,0.3335176909278595,0.35473685692551765,0.6187583039583007
321,9.603,45.771,0.293103448275862,0.3371827826857535,0.5360050870797759,0.20070875206993224,0.5211893430528844
322,9.603,45.837,0.1896551724137931,0.12147190053593615,0.7461296646926454,0.04295149535711489,0.3656964778527274
323,9.603,45.903,0.1034482758620689,0.06641965627495378,0.8210086775070881,0.01999751885303571,0.2954477943043609
324,9.603,45.969,0.0172413793103448,0.02607190991261221,0.8980272800337973,0.00981099822884355,0.16554666370186383
325,9.603,46.035,0.0172413793103448,0.027742960508675273,0.9211737136843853,0.008357835679148178,0.17580965646418756
326,9.603,46.101,0.0172413793103448,0.06360769555820059,0.8634363463309292,0.03635152110079986,0.2604077530561986
327,9.603,46.167,0.0172413793103448,0.04761247267158093,0.8839886748808059,0.02289393127863405,0.20781366770053633
328,9.603,46.233,0.0172413793103448,0.06565025466285819,0.8653021149807402,0.04060928367096496,0.22598136195254842
329,9.603,46.299,0.0172413793103448,0.0052745740804639165,0.985826281373419,0.0018027771316552076,0.025847674256288363
330,9.669,45.045,0.396551724137931,0.16187233628776015,0.05679408701353984,0.1728640088393008,0.44518412528014056
331,9.669,45.111,0.4482758620689655,0.22013417339111807,0.03770442071522327,0.22130903765009796,0.47716411523879576
332,9.669,45.177,0.4655172413793103,0.16424837281987958,0.0528829985859792,0.17039655270766138,0.43441136298988664
333,9.669,45.243,0.4655172413793103,0.18812539609757012,0.04625198945419993,0.18666513162500728,0.45329236990719185
334,9.669,45.309,0.5172413793103449,0.20977165293828876,0.048845736322297204,0.19325971319879287,0.456247142465664
335,9.669,45.375,0.5517241379310345,0.18965036989398645,0.031702890888856354,0.18067779531424832,0.45370856981439567
336,9.669,45.441,0.5689655172413793,0.31474029513921414,0.024014610077344654,0.2881314066121644,0.5734847605676624
337,9.669,45.507,0.5689655172413793,0.30576854363047146,0.032548182018962535,0.28585680876638686,0.4978458179485336
338,9.669,45.573,0.5344827586206896,0.46596139225765004,0.04536892532731049,0.4720284437643582,0.6462120383340545
339,9.669,45.639,0.4655172413793103,0.5837362989563812,0.09140028168914477,0.4885693089509175,0.6549555013633004
340,9.669,45.705,0.4137931034482758,0.48513794112088154,0.3101333584032367,0.40460487430943404,0.6337367590070406
341,9.669,45.771,0.2758620689655172,0.38956471276959004,0.5283804002848832,0.23633297481696663,0.5514471076177375
342,9.669,45.837,0.1896551724137931,0.11541221292367004,0.7806053079320946,0.03863455664921472,0.3293639695684472
343,9.669,45.903,0.1034482758620689,0.05478196691450974,0.863872375735349,0.015269199121586932,0.25330569850516677
344,9.669,45.969,0.0172413793103448,0.029410150302541224,0.9056233603649414,0.011447390877839326,0.16479347594014723
345,9.669,46.035,0.0172413793103448,0.02618729869013493,0.9298355232267711,0.009049455437957874,0.1646081351910865
346,9.669,46.101,0.0172413793103448,0.05878372669872047,0.8565830396507516,0.03783959238570267,0.26856691915190395
347,9.669,46.167,0.0172413793103448,0.042382983315554845,0.8998505767344185,0.02743940447558554,0.1899511350170283
348,9.669,46.233,0.0172413793103448,0.06048851946339422,0.8638016183179325,0.041080275081109285,0.23646381886899404
349,9.669,46.299,0.0172413793103448,0.004411976475321174,0.9890090608858657,0.001723595647796891,0.02279500946548239
350,9.735,45.045,0.396551724137931,0.15250202767700013,0.044560583236357275,0.14695344469872942,0.4360671996898363
351,9.735,45.111,0.4482758620689655,0.19727433201407416,0.046712391271708606,0.198897468065277,0.4669426547184297
352,9.735,45.177,0.4655172413793103,0.170928736562764,0.05511641465961524,0.17889071309904145,0.42290773195671977
353,9.735,45.243,0.4655172413793103,0.18825903897200477,0.043327349616410396,0.1874347524135544,0.43186337643372813
354,9.735,45.309,0.5172413793103449,0.17954132283531438,0.0443755116078764,0.16653594070585886,0.4170845658785873
355,9.735,45.375,0.5689655172413793,0.1838556818136307,0.029822880474409386,0.17518552331084808,0.4279242684674834
356,9.735,45.441,0.5862068965517241,0.25753993926194063,0.03116598438648969,0.24849981268167398,0.5261151949954823
357,9.735,45.507,0.5517241379310345,0.24882373176925232,0.027639281678144292,0.24366052270004615,0.4993186930615224
358,9.735,45.573,0.5172413793103449,0.38157003027970937,0.03144136926913119,0.3952546507617614,0.6262659758274564
359,9.735,45.639,0.4655172413793103,0.4935628288088076,0.11391018611900168,0.3937666937148203,0.6142110278799272
360,9.735,45.705,0.396551724137931,0.4144719491696179,0.3442772340124435,0.33501922597862377,0.5683195741131045
361,9.735,45.771,0.2758620689655172,0.3345119036247242,0.5633225425539194,0.20097798383294896,0.46549772812069545
362,9.735,45.837,0.1896551724137931,0.11645930696127421,0.7698003639211168,0.050150070388648375,0.29794512363707676
363,9.735,45.903,0.0862068965517241,0.0521370875680691,0.8579995513437016,0.01643533987627032,0.23898681129584295
364,9.735,45.969,0.0172413793103448,0.033556883418893166,0.8975873769172525,0.013000460671025116,0.16397997072220166
365,9.735,46.035,0.0172413793103448,0.016269518760627297,0.9493802692096891,0.005114949637124632,0.09837161241895061
366,9.735,46.101,0.0172413793103448,0.04974149315654168,0.8525157849111586,0.034973076685484855,0.2269226106450808
367,9.735,46.167,0.0172413793103448,0.03059509049192515,0.904222416021444,0.022732506531088825,0.12783305306506848
368,9.735,46.233,0.0172413793103448,0.05021099982069533,0.8611439088298243,0.03767050655699923,0.2064642783642088
369,9.735,46.299,0.0172413793103448,0.004631453001509341,0.9812535367090461,0.003631164285807186,0.016392404283150936
370,9.735,46.365,0.0172413793103448,0.004373893892939494,0.9867142024711187,0.0061416137153834875,0.01889805206877117
371,9.801,45.045,0.4310344827586206,0.12376428046659174,0.050312957431803904,0.10360272377804652,0.36626659845047665
372,9.801,45.111,0.4482758620689655,0.1531662338069462,0.05284360378634108,0.14502004730578427,0.3945457284818361
373,9.801,45.177,0.4655172413793103,0.12679127500070334,0.045083165416988195,0.11931347968129173,0.3731313892694792
374,9.801,45.243,0.4655172413793103,0.15137239486309348,0.04347120243987779,0.1496411030482991,0.39921994800680033
375,9.801,45.309,0.5517241379310345,0.15595008978647132,0.04622192342186212,0.1533844012526552,0.3994422397585274
