fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
1,0.9862813692145932,0.07969723985871609,0.03413287690726361,0.007708932897894134,0.09058071167584807,0.016433738119969173
2,0.9914838772813028,0.06515334181699976,0.045889530359288444,0.04471898093489639,0.10022009483477815,0.036902248781766775
3,0.9903188674333331,0.0714398717386034,0.03930920228563016,0.028763694070337062,0.08924500431041509,0.022174088307847718
4,0.9883158915600695,0.08101628089051047,0.031774998596450804,0.008847791477118004,0.0869381230587369,0.016527093835888202
5,0.9868971740681414,0.08737275818062279,0.028466451204122067,0.005447745303723934,0.08955776495448578,0.017730815976696263
6,0.16203994136965474,0.30315866651846685,0.3913401432704905,0.0077977993369463365,0.022207356858488604,0.4071575867991721
7,0.14494749622295922,0.2823880207252482,0.3511112436168934,0.004297724425542102,0.02013478196511949,0.3923174760473965
8,0.12362976254473523,0.26997812510039776,0.3747419422816106,0.0024150796547285952,0.015188853892438573,0.4026418898831718
9,0.9796560764705363,0.06461791107393257,0.05881602377120999,0.08536563804480125,0.16528655637083384,0.09575810758684017
10,0.9882668076101708,0.06546081718664105,0.05024782594719451,0.06883432832574005,0.13893018884654104,0.06838379051257427
11,0.9898470832622028,0.07065936709621953,0.04355276545490055,0.05015377923748538,0.11143367026225731,0.04074067255454601
12,0.9885496989795007,0.07955276458288815,0.036287621741969193,0.028789993243257206,0.09629673033608506,0.025615270575120672
13,0.9880425961463881,0.08759020469121226,0.02906902005348716,0.010763603801834758,0.08920047424228196,0.020537477825068335
14,0.9861318076818104,0.09462567657728016,0.025087883747785724,0.006131234384749256,0.08979403575365294,0.021687709461624072
15,0.17997781938310475,0.36085484963121955,0.4492789341231987,0.02240124791626607,0.02339896326285283,0.38921868909278995
16,0.16869523859183247,0.32098884079217055,0.4272966476993084,0.009813755568023353,0.021859222936825063,0.43517184123806274
17,0.14768436956590936,0.2918524382194927,0.4108246866805375,0.004422781647212042,0.0184690506469928,0.4539226226947685
18,0.11894994362665476,0.26798040202567613,0.4203452577103011,0.0020866902895557093,0.013430318419058646,0.4415828247419092
19,0.09507368926595451,0.24672967200723864,0.4524471155448523,0.0007533980760855192,0.00914096008821464,0.43073957732084633
20,0.9581415343056084,0.07222097376784321,0.07019455930075273,0.12106635471073948,0.1745812725244625,0.10126955056647136
21,0.9690385765896247,0.07018912581731566,0.06318169290707347,0.10561749759186856,0.17046629870554697,0.09442974323056583
22,0.982124736977901,0.07245333840985614,0.050461090892463416,0.08179246150025231,0.15411516313599977,0.07069401222948991
23,0.9824084529470452,0.08326477329179222,0.041784457169933245,0.051061348583998564,0.13575791986303323,0.04719312968051209
24,0.9753107651664247,0.09898090798859185,0.03614433059397073,0.026018098885976695,0.12431337045235659,0.0347970485923196
25,0.959967837000917,0.11332776037178517,0.03764512160728007,0.013423392238345863,0.11944522099277277,0.03389811236002069
26,0.2733874975102364,0.4997635454358443,0.38739236463732835,0.11929777453251779,0.07299783239893322,0.17316350954112186
27,0.2164865893475473,0.4805871195075289,0.4296494386394976,0.07174770540493225,0.039883896522222524,0.2722998229604641
28,0.18856832023724593,0.42450847505717204,0.4535257606803096,0.030949560434320792,0.02455586581819817,0.3890746460789254
29,0.1724552666133706,0.36623503361655674,0.46257082461742727,0.011180294742339045,0.02075128535944475,0.4715458368865551
30,0.14945839657596946,0.3113512050316911,0.4866815910557682,0.004527982689364106,0.017355304056422407,0.5026580097153661
31,0.11693114075243587,0.27003211755293155,0.5194118543645362,0.0016342720983691084,0.012411783985917484,0.49355137859817905
32,0.08669316289493414,0.22790658136332811,0.5486325273906876,0.00017763490790717655,0.00801231913247138,0.4522121234950723
33,0.06094801051459629,0.1765522192813391,0.5761211897555076,0.0,0.004017995447960517,0.36778168958841023
34,0.050124317524559314,0.1507848648724787,0.6058382879731476,0.0,0.0022287582369625537,0.31791823483424847
35,0.9405484112683987,0.08152503462333563,0.07789834497973386,0.13269207868823768,0.1828162715919508,0.10352565756375554
36,0.9531516130251277,0.08498352658802881,0.06625408779170043,0.11774144000436253,0.18124124148172127,0.09141522783096279
37,0.9647443647107926,0.08842803679566903,0.053899541737994765,0.08415825042178418,0.17687027754974263,0.07351622338931758
38,0.9632034404057473,0.10257355195341981,0.04611886055145346,0.04819983625517514,0.17538091234750736,0.05738243986197992
39,0.9420971290207947,0.1267273439554956,0.04666083832044997,0.024703152447101476,0.17237204607338846,0.048783503131897714
40,0.8955795584247163,0.15478838092496983,0.06429433548298587,0.02044601935563275,0.16925002994768945,0.054462121353113506
41,0.8231257850696586,0.19721446129051567,0.09814475056427158,0.04039127525106123,0.17783572592478514,0.07623761881437911
42,0.4345276117344376,0.46008349704279394,0.2686218273049677,0.1847373651698867,0.15175156356239575,0.13785868707272417
43,0.3223237440476246,0.5277652734242914,0.3212211012191607,0.15282439943010648,0.09741818981164227,0.18780511133050173
44,0.2430258839268895,0.5487706888300253,0.37100815857459346,0.08819008530691134,0.05045134408342045,0.29202246118249625
45,0.20187637398228783,0.5132369605623136,0.41022464709165507,0.03532825455649659,0.0280527511901176,0.4260285406163596
46,0.18018956462717464,0.4325878003414898,0.45811513130353176,0.012130968016880022,0.024221666896090763,0.5036531658193416
47,0.15113345418099694,0.34449448293850926,0.5289197833682703,0.004263169481147134,0.019622307025821992,0.5131458777637543
48,0.11259457473059423,0.2768398145094671,0.6021823821854485,0.001126883144406986,0.012955588974598855,0.48766376092830543
49,0.07951329272168792,0.2126846519170371,0.6465490699251926,9.393155426920584e-05,0.007572545228630399,0.44416874584017624
50,0.05608698664113436,0.1607204905814911,0.6535510551551573,0.0,0.0032546923891598038,0.3637827334992689
51,0.042632860337010026,0.12990682553710642,0.6552898185776878,0.0,0.0008384237700957458,0.28976495484215925
52,0.9216169150656257,0.11359531687241983,0.0699622920888495,0.14470409628628067,0.19141389056761593,0.08950138683169802
53,0.9338977918450043,0.1107956034531657,0.06250931109977849,0.09165130318500282,0.1995859156244264,0.08320756268846621
54,0.9248881460922055,0.12576093450341794,0.06172904965464132,0.04463583279097525,0.20884795065576542,0.07454574288214967
55,0.8857925943044387,0.15112939149812438,0.07649541630512012,0.027855905437595686,0.21067358398022895,0.06733486053808874
56,0.8266333844304598,0.18280251549844112,0.1037635672794157,0.03604252611840763,0.21074312697793465,0.07430140690824281
57,0.7600402945653651,0.23280774839788085,0.1303326997269951,0.06613524865746906,0.21744475008105268,0.10220004821668877
58,0.6505457081909655,0.32833360245281895,0.16071275330779092,0.16055855884035697,0.2248511277541036,0.1339796241599491
59,0.501845196557883,0.46877519654051536,0.19529817556030163,0.21154307875989256,0.1880195475480522,0.15262056534069882
60,0.3720167321462815,0.5786452218376554,0.23520594458820265,0.18199498596993438,0.12314883655601293,0.20616815475203099
61,0.27418263241933705,0.612231751569157,0.296830857012733,0.11166889789741523,0.06432984671679334,0.33090066947203817
62,0.22040805369402636,0.5755733523343083,0.36211164176708405,0.04725281446540501,0.03666099085356312,0.4708375941575447
63,0.19447621080213653,0.47897378427685056,0.4384806625375578,0.01983593159140319,0.033011936935125864,0.5395131598704108
64,0.16056492960653,0.3759178305795923,0.5370415331347634,0.006781306175756385,0.02645177344900365,0.5193094935652696
65,0.11462699550988349,0.28953369134769424,0.6389718457925152,0.0013825012596150035,0.016615456615618213,0.4653090538453441
66,0.07492125236939405,0.20472728608515983,0.7132731567074362,0.00010305147265240518,0.008217553192194122,0.40938112335334836
67,0.05082500557266372,0.1461211217311799,0.7419571521371807,0.0,0.002728652143007667,0.34841422452459553
68,0.040148772624901366,0.11413140163007228,0.7558795525896436,0.0,0.0006481970222528955,0.29600280632228404
69,0.8468021764956053,0.17740030520788422,0.08280937243996227,0.5183483445694236,0.16276169649530978,0.12377151336253131
70,0.8827370820866471,0.1456154438652904,0.07543594683520954,0.32344805891100653,0.18736904765988244,0.1051026258665535
71,0.8996430921459955,0.1300261691812836,0.07401629638291536,0.16428154028031142,0.20406663165446068,0.1037385484309472
72,0.8800427527761048,0.1365426962380594,0.08915378414308865,0.057186835492716206,0.21567242380663917,0.09940902455712113
73,0.8318171701305761,0.15958414280609345,0.11855651652428481,0.03559132051915716,0.22137247712382252,0.08940509637812569
74,0.7798484559567568,0.19115109554575893,0.14399865758551092,0.05038069926521043,0.2348012926097695,0.09434293387000096
75,0.734062475622152,0.24746833902095394,0.14372105581222017,0.09031564675304296,0.2551997356253374,0.12557528478390795
76,0.666237978416309,0.34925685800224726,0.12935750205427612,0.1742109519387776,0.2604006217184531,0.15735856383019653
77,0.5463918785700214,0.4964261749818519,0.12953227042336599,0.23020613308358856,0.21488842725369323,0.17921323407870676
78,0.4089089366746217,0.61622764048421,0.17071496464893043,0.20958411782520164,0.1397677073013739,0.23295556027266992
79,0.3076945902346279,0.6405548045163347,0.2503981339067166,0.1431221564260592,0.08017722133117446,0.3511749113149106
80,0.2550080850479449,0.5896305841100093,0.3365365114495093,0.07202134187414237,0.054657058041444696,0.4990349809821015
81,0.22574996051666976,0.49318692689609855,0.42353286013280367,0.0356757676135258,0.04911040882187404,0.5860743068898431
82,0.18383119560039735,0.3977899191535016,0.5216199961472961,0.012613247068104409,0.03649731693091173,0.5753377762929963
83,0.12688650906691337,0.30089923530094276,0.6345296805908951,0.0032330900478951606,0.021098926832551747,0.4862501671131559
84,0.07761391611200176,0.20206335415193324,0.7319694820936076,0.00022060445034835713,0.009478813700008285,0.3865871946887419
85,0.04953172192524627,0.13488387631641735,0.7913296480338806,0.0,0.002752449108528909,0.33413528516842933
86,0.044224923891798176,0.11327368727829937,0.7940636388647382,0.0,0.0012162508903483663,0.32339736416647763
87,0.7579397978913174,0.2307216009274969,0.13167635481757217,0.6342429414376763,0.07613456079852741,0.1932376291848984
88,0.8088380142851654,0.1958019963300915,0.10415118273793834,0.6691836656507558,0.12035431693854404,0.15860626338431152
89,0.8596946607030431,0.1643019440193022,0.07971130127675988,0.4813059940525557,0.16452135256677855,0.1321403663271274
90,0.876338815922076,0.14012847873925557,0.08371765348673732,0.2641811368954712,0.19379048850515387,0.12636218621071768
91,0.8516388074625012,0.13621604476223168,0.1120298883309264,0.08170242463101496,0.20804499034128074,0.11897186102847034
92,0.8092559823399293,0.15713130117557472,0.14391560521792296,0.04872542375546987,0.21676122091967479,0.10500035086616188
93,0.7759377491724064,0.18852553938182845,0.15104012390660004,0.0668523105142261,0.24049347529827433,0.10579258434681628
94,0.7393388779012336,0.25909175041009314,0.12564765543986256,0.11035725355924289,0.2704364883761775,0.13898986167181288
95,0.6698641080767909,0.3834546339130147,0.0940469910178072,0.1753840388565333,0.2714406061024498,0.17849188825443316
96,0.5520695957496414,0.5341084049284713,0.0932844012343609,0.2310296229298755,0.2191076777372802,0.20715933271601156
97,0.4266165038591644,0.6346768742345916,0.13899481653916426,0.23176050978152793,0.14740850904062716,0.2531280200591064
98,0.34192852137597846,0.6364647685008403,0.2233140886551707,0.18795243461492783,0.09846369360481104,0.35397731663023957
99,0.29806675093701074,0.5734389623975159,0.3161934490035273,0.11836131512873013,0.0800285170758902,0.5048034516774216
100,0.26062252083069615,0.49004775146432067,0.4037782506347073,0.06311243388137491,0.068428805898715,0.6347308687815635
101,0.2071253062054785,0.4053526836404831,0.5002039995327191,0.0231301446238695,0.044616971615498754,0.6856039207910375
102,0.1441133947428864,0.29392527163357984,0.6161011249128577,0.007304555859000317,0.021653306072419155,0.6226703508969686
103,0.09678396204846201,0.1848797459651731,0.7136922901452017,0.0010988248591319348,0.00879589386320389,0.5193364126036698
104,0.6870886701105392,0.1926858705714479,0.23344925113053824,0.5077993739146855,0.03801883843699395,0.21433601123932894
105,0.7688408496700359,0.18468753741712216,0.15197192913148622,0.6375791724914266,0.08027972239448378,0.1885774323833933
106,0.8387496804433,0.16767702595569023,0.09452925261817069,0.5624271656585391,0.13951170728256013,0.15833133928288556
107,0.857576806676373,0.15164850747120062,0.08921827107606922,0.3574866101265603,0.18099114459545068,0.14089016156313017
108,0.837134142538948,0.14583043164057674,0.11557456223085497,0.11992649212663413,0.19778177456668147,0.12736064806586953
109,0.8117545802984977,0.16287143824400738,0.13267933438724216,0.05787112053642931,0.2020995915702868,0.11009511497187471
110,0.7890620572781879,0.2028977912047138,0.12069446489057456,0.07078558450540144,0.22185024491954408,0.10649707829461785
111,0.7310544393779785,0.30303425025116904,0.08825163210284165,0.1139769456849384,0.24545562946642493,0.13656434262466283
112,0.6256525110896656,0.45707365738740646,0.0678892773747102,0.16046560871173618,0.23550747986996193,0.18116644473255236
113,0.49549739764834927,0.6064734227782751,0.0803252520461546,0.20391148008748586,0.18595066555474385,0.2149038330610318
114,0.396963748032626,0.6766372783124492,0.12634576622395668,0.22017364715769455,0.13474221754510052,0.2541650992893116
115,0.34970509458614396,0.6488880148692007,0.19941540444001074,0.20239525104235043,0.10733148599707329,0.34416020674238396
116,0.31750898684144874,0.570299933156173,0.28694655949382747,0.1452034143164593,0.09618812893369841,0.49588964343764175
117,0.26711484795335205,0.48137845736732315,0.38435651347264393,0.07763255635465773,0.07646924557781828,0.6402748623175971
118,0.20007551844998855,0.38293266886338734,0.49838703668169254,0.02564395883741394,0.042008782873396835,0.7370158609793879
119,0.138970212079211,0.25352645427470444,0.6228307901992911,0.0069526203127840075,0.01455239986698025,0.7520527247097367
120,0.10400835191504952,0.1415895452817961,0.7106702290376806,0.000710618259919046,0.003504804004330498,0.7302961283329045
121,0.09221550847086522,0.09429076959809662,0.752419462178634,7.909485015741299e-17,0.0007305205016740961,0.7788775473656419
122,0.40557351924416685,0.07082190238288112,0.588078131665144,0.1334716472873527,0.0018952530132852103,0.15719478018992716
123,0.4775939746088106,0.09554017765532852,0.5063009334263693,0.1841275371758851,0.004215612667217394,0.191421363769626
124,0.6086709947238771,0.13763304714078073,0.3552172572096002,0.3252176706629965,0.016786087007903943,0.21775305577609183
125,0.7308022104595191,0.15696483143264886,0.2150731314604024,0.5125429330249729,0.05725997210241139,0.20622317868046733
126,0.8150485496282566,0.16653800680271932,0.11791301553299104,0.5336219962771394,0.11865988630648736,0.17936534505330434
127,0.840923524515642,0.17035468963548056,0.08929625230006549,0.39542720408640775,0.16986065706838305,0.15400722345370227
128,0.8317660735261251,0.17294880861047573,0.09732823481155256,0.16522542075434907,0.19426980702762411,0.13322861716275433
129,0.8214323439263378,0.19042506420563643,0.09702707924836425,0.0732766621563014,0.1945804738187473,0.11200629594546542
130,0.7888052392429967,0.2500251567548147,0.07811294224560675,0.07624676245214586,0.19835096384929649,0.1010231121233151
131,0.6858226695033238,0.39164711596869034,0.0559031580122679,0.10416331968913532,0.19936837173319133,0.1221155250776756
132,0.5293258282976853,0.5807833125650492,0.049723736509823833,0.12403658323860356,0.17370173998146363,0.1621499575464322
133,0.39133577513063417,0.7313269828971234,0.06801979357204917,0.1483993135121896,0.13238498008730315,0.19352235512322696
134,0.32838958467891693,0.7748359256562308,0.10841669682783471,0.1677753696032309,0.10510948808137346,0.2325001086326374
135,0.3233166294710031,0.7174887236391153,0.1702164034741351,0.16704727391032612,0.09864286944257918,0.3350467256390899
136,0.30381359839916966,0.6152283882764173,0.2603637785970746,0.1238577858085279,0.0928152232694773,0.4936333687872957
137,0.2446047526327414,0.48836106090435244,0.38490408263883963,0.06400189055027551,0.06928786319960986,0.6128759470183983
138,0.17061497341953386,0.34679778890583957,0.5287634389567605,0.018193094774297796,0.03354896113597597,0.6698506769483733
139,0.11386340103321248,0.2037830747293487,0.6515400636928612,0.0039091617229283235,0.007859680328760424,0.7206926422057213
140,0.0923917275486281,0.10663333493085947,0.7252052593426022,0.00040394096561385893,0.00035951465848187635,0.7909399193858162
141,0.08393489343229116,0.0759777165802428,0.7675087693492569,0.0,8.807854598323667e-06,0.854321744644451
142,0.06888860291222351,0.06048542571508289,0.8207373728163952,0.0,5.855766371669561e-06,0.8527366237849272
143,0.34892488478252714,0.053023372891636215,0.6527132501171375,0.09142310292038901,0.0004732678743076871,0.12666265632960608
144,0.43453590342693815,0.06855682966149308,0.5647766586620403,0.1432842104965485,0.0012494751442281285,0.16945620497092917
145,0.5697835586660279,0.10172804318016246,0.4187983309482149,0.23292302453190267,0.008793325241085202,0.20333846240811893
146,0.7052097850907392,0.134199116717955,0.2598240770451907,0.40358895262071276,0.04296847617946494,0.21082526282039327
147,0.7953180202816016,0.16422507152995072,0.14066891272054138,0.4928787985293391,0.10058977215988017,0.19774415838910786
148,0.8308821840933308,0.18578561179134884,0.08751357334163098,0.4237121390051477,0.15909720660811763,0.17823229489696615
149,0.8388705387080369,0.195164863022209,0.07438403921910804,0.22744399802712212,0.1982663584908534,0.15747671939902017
150,0.8351423242711837,0.2157293234785253,0.06453753774193831,0.09253321317113407,0.2092632553484775,0.13043726745949508
151,0.7777882225866074,0.29833350718416135,0.051905702964284206,0.07972623743711892,0.20360407991518198,0.10836730826540124
152,0.6255521251811693,0.4796868400956793,0.0413394133211876,0.09747485087943648,0.1773907888856401,0.11154074824345762
153,0.4285532978703802,0.702297993133379,0.03930187533364007,0.09857484794957623,0.13050867392288446,0.13493179713813663
154,0.286569819616463,0.8603910830554806,0.051527772282162126,0.10469221642526746,0.08729498131616113,0.15567585127563188
155,0.2502729036419597,0.8822958832725362,0.0862174325061871,0.11137865600775576,0.07037261796818552,0.1992293109999213
156,0.27896945803791656,0.7935522384251035,0.14642934161678942,0.11437683900984782,0.07670389275794802,0.32715167955648494
157,0.2786462287245137,0.6583470905287595,0.24806925761019488,0.08178383242503129,0.07681689392448862,0.5098750036746886
158,0.2234143638862593,0.49035862735567337,0.4015526467346408,0.04033961548351268,0.056884196100153175,0.6185756615565193
159,0.15091286982783428,0.31541985199451106,0.5603295530783973,0.00981372027826527,0.02779336322139773,0.62486970984523
160,0.09838026231074044,0.17398356955870223,0.6613879674826852,0.0011800197974684984,0.006651263932231274,0.6385284722322498
161,0.08043917019854355,0.0963552540406388,0.7027478104065643,3.6754820023585414e-06,4.2464210599786476e-05,0.7357499563147518
162,0.07483789473238542,0.07275103425608694,0.7470239466746219,0.0,5.326746150444865e-06,0.8405970907051732
163,0.061019700212600274,0.05634702920002357,0.8163328996151579,0.0,6.2640056617673786e-06,0.8267919372390344
164,0.0482677493546951,0.038875577204012156,0.8838108211208349,0.0,4.876652862181334e-06,0.7333851067465589
165,0.23475240173706682,0.03740143295408687,0.771835776997847,0.027085786618754874,5.991362138771157e-05,0.04774648651105034
166,0.3014645537042921,0.04491620426420074,0.7030060586836734,0.05450805838387364,0.00010591853737397257,0.09110925999306382
167,0.41343129288643266,0.05564513035418287,0.5910504452475065,0.1095337450455536,0.0002255550682914613,0.14141952754305182
168,0.5609016525838929,0.08385073561419949,0.4354174402336481,0.1604437624291872,0.005054103277890418,0.18232012122539307
169,0.7021701066355012,0.12235245464686446,0.27154937328918943,0.2794393115185144,0.03244628183275493,0.21040919129144423
170,0.7916529402598321,0.16120801249551756,0.14988694910679434,0.38645253923006584,0.08407140135383391,0.22004177382464332
171,0.8299705698727252,0.19013261947182622,0.08683492217234369,0.3742070943003883,0.1483339910693717,0.21783581313357125
172,0.8520718478269885,0.19913024607421048,0.059857481283089334,0.25402350054351513,0.2101163048383871,0.2030965441013449
173,0.851560624726948,0.22058050296001203,0.04716275496609314,0.12072420279301069,0.2511929792716598,0.17394019870905533
174,0.7790341997184731,0.3118731076474178,0.041281930260118956,0.10060962332557033,0.2584235371217461,0.14106069845911903
175,0.6073984360360499,0.5047447952797813,0.0375715396109991,0.10530655881711623,0.219582594280446,0.12232638354210587
176,0.4011918861325083,0.7384882131194749,0.0341408433114389,0.0908129697125715,0.14967053928419655,0.12329020929184026
177,0.26053317066411713,0.8982350782026207,0.03935540046601132,0.08684325297281574,0.08813952465136361,0.13496097955690436
178,0.22891439110338677,0.9130619590133581,0.06981379656462801,0.08169099261756305,0.061381128562345795,0.18972630067597646
179,0.26617627595100785,0.8088922158275853,0.13139657299102178,0.08181614511975005,0.0659378720378574,0.34766822928689156
180,0.2776479531048681,0.6524603426054527,0.23879980467615272,0.05476697728289393,0.06681663852356663,0.5671138219755893
181,0.22978002593471464,0.47029966802483963,0.40098521602420895,0.026807173941784737,0.05018556393160567,0.6995410133346137
182,0.15526360958902075,0.2955353876202268,0.5582666784165777,0.007069092950037214,0.025957083651221152,0.678466284571127
183,0.09633415349591459,0.16493555349594424,0.6394035017957915,0.000652563583736492,0.007059432409048313,0.6196524379001512
184,0.07368406947585697,0.09844165769664226,0.655015946716294,9.887348732069967e-06,7.741823402539017e-05,0.6447143539033298
185,0.07037587513802551,0.07748750826851589,0.6828989950394139,0.0,4.5297713555473406e-05,0.7481687181377041
186,0.06260285951951078,0.06194122143630315,0.7642104325973391,0.0,5.051139785812393e-05,0.7962850563393051
187,0.05402335663052885,0.04413591195071691,0.8465092275622248,0.0,0.0002199465480082202,0.7240677298010015
