fid,X,Y,I,BUILT_AREA_BLOCK,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
248,9.405,45.177,1.1281654732231587,0.17677928448882763,0.045529301,0.14858354523067752,0.5102781538414104
249,9.405,45.243,1.280371389885118,0.23480426281247554,0.046685417,0.2201608827862266,0.6014580927022973
250,9.405,45.309,1.477442429434798,0.24969971334070445,0.0316778969999999,0.23741063827007372,0.6356508490725423
251,9.405,45.375,1.552541868190411,0.26523587295858597,0.036397594,0.28934384085490183,0.6673480983540215
252,9.405,45.441,1.6463281921998925,0.34215049303335604,0.031467456,0.34883652981391844,0.6531646139661583
253,9.405,45.507,1.7241607113135156,0.45016093225398707,0.022140952,0.4569274888008762,0.7608567325221277
254,9.405,45.573,1.7642666130282447,0.5362168214675557,0.078921242,0.5004314535647295,0.7874718089421948
255,9.405,45.639,1.6678667720281246,0.5205913358292501,0.078730574,0.41419610272115587,0.8090727013505135
256,9.405,45.705,1.4313667237448122,0.4479975978532073,0.196450396,0.2760371131069464,0.7170696663870014
257,9.405,45.771,1.1632539253659016,0.36864319376803956,0.5746768259999999,0.22759231563525256,0.6812226204685764
258,9.405,45.837,0.8910363454413113,0.2398552233493377,0.399263172,0.12769904930380266,0.4872434643916317
259,9.405,45.903,0.6640112565229456,0.14570225359336245,0.85629938,0.0919516747801086,0.33457447497865545
260,9.405,45.969,0.4551425960829373,0.06933061675488153,0.831622778,0.02596366510637889,0.2715232039715241
261,9.405,46.035,0.2807140286570713,0.05429209033944773,0.879579509,0.021342883786585866,0.2213714765730915
262,9.405,46.101,0.154066049777352,0.08150589595607842,0.924886184,0.05623228458046873,0.33076296177858205
263,9.405,46.167,0.1582998565396202,0.08223720932686461,0.3711688,0.037167066634613104,0.2122205205758058
264,9.405,46.233,0.0165464358088407,0.09062457706608762,0.655608426,0.06317195373160854,0.21812905002243158
265,9.405,46.299,0.0,0.045000081809223796,0.6779339,0.014650373244004223,0.09069437359104705
266,9.405,46.365,0.0,0.040196902696276945,0.988559214,0.01892323713281442,0.15342546888729425
267,9.405,46.431,0.0,0.01547809014668555,0.95801891,0.005112972516378267,0.13183087194539375
268,9.405,46.497,0.0,0.020429877429874243,0.989708448,0.006282621258585952,0.16500963408903854
269,9.471,45.111,0.9866336792552188,0.1493659801145937,0.0253970239999999,0.12162416752040119,0.46732631076690695
270,9.471,45.177,1.1348292845588168,0.16391720209137453,0.121849193,0.1399742149615906,0.49864355788578674
271,9.471,45.243,1.3382882291074398,0.23183834536604825,0.026296848,0.229618778866706,0.5789366452647735
272,9.471,45.309,1.5440094751088564,0.2259833953647425,0.079721617,0.21024939583977337,0.569617553557712
273,9.471,45.375,1.5875838119332428,0.23275127451644187,0.11549701,0.25673425308666975,0.5904504892279281
274,9.471,45.441,1.6893254452049806,0.26416780329799355,0.149336569,0.3003800706707738,0.6308563349881393
275,9.471,45.507,1.7691943678289743,0.36702610250037354,0.053212235,0.37634718206547707,0.6615504777873839
276,9.471,45.573,1.7846423345538664,0.4553589536973175,0.058159693,0.4277040082198738,0.6951687094852924
277,9.471,45.639,1.6724729722603402,0.4882493804917563,0.132551177,0.39936588341284857,0.7057106964863383
278,9.471,45.705,1.403473429542318,0.41343133740320853,0.372513312,0.27653276342612887,0.6493350591928263
279,9.471,45.771,1.0961726771275258,0.3292546527920409,0.593202745,0.1992552160777851,0.5867953123685159
280,9.471,45.837,0.855056937101812,0.18094972075639632,0.893508968,0.1007809327316123,0.4790352170721614
281,9.471,45.903,0.618080148058447,0.11400579750302377,0.827623822,0.05719130034162744,0.28931126345246555
282,9.471,45.969,0.3691560392125418,0.04716326970729783,0.789136581,0.013471746852709025,0.1665819398253442
283,9.471,46.035,0.1968821632427373,0.04126662499975573,0.973958326,0.0182983947408825,0.14153445460630007
284,9.471,46.101,0.2153370997164393,0.07909931568064929,0.961698003,0.059363726790888444,0.2803292305993022
285,9.471,46.167,0.1625189218001309,0.08574248838157648,0.6451074880000001,0.05160157251125669,0.22499986870266556
286,9.471,46.233,0.0,0.09796931893984134,0.869757792,0.07545497860256231,0.26453876767660595
287,9.471,46.299,0.0,0.045719889402368714,0.950361393,0.029567343336524866,0.1001425592267958
288,9.471,46.365,0.0,0.03595873353985789,0.978141838,0.01986534863132191,0.0886627790430577
289,9.471,46.431,0.0,0.0024081585348189466,0.849250804,0.00010468293690967349,0.02752700071920755
290,9.471,46.497,0.0,0.0013790731921689361,0.882289853,0.0,0.0385745624027864
291,9.537,45.111,1.01461686102527,0.16781493210148915,0.110049866,0.16582930691488307,0.47944607294976466
292,9.537,45.177,1.16271996859601,0.16604374333919736,0.039346939,0.15076067328353188,0.48028331530770335
293,9.537,45.243,1.3980802051498809,0.21185716594167878,0.020850931,0.22039654557950175,0.5370875483607078
294,9.537,45.309,1.5691899770563618,0.21313116224049133,0.053607925,0.2102225188286228,0.5424346698021988
295,9.537,45.375,1.6080212282750723,0.20706943696866056,0.008473676,0.20174818665668257,0.4982322438272485
296,9.537,45.441,1.7305544298624478,0.2473781609755664,0.010009651,0.2528107238910283,0.556902859039291
297,9.537,45.507,1.7986861509906404,0.3246100191291502,0.073749045,0.3094620678217979,0.5511165519983833
298,9.537,45.573,1.783309281609235,0.4541747442568161,0.12562279,0.43821248287260006,0.662225877164752
299,9.537,45.639,1.6740503945160448,0.5174278054194495,0.123445313,0.43663173459496696,0.6569473151076447
300,9.537,45.705,1.3521748127457924,0.44786239223379065,0.264539372,0.33496595529858597,0.6417307287086421
301,9.537,45.771,0.9569498413171362,0.2997290027853401,0.679965219,0.1906907830514598,0.5328498015569566
302,9.537,45.837,0.7287941059088522,0.1244236294225266,0.692950252,0.04694063763235455,0.35798340435628107
303,9.537,45.903,0.5270908534568539,0.05713871933442359,0.795010937,0.013218185212164406,0.23375772002055997
304,9.537,45.969,0.2762992899818856,0.029084403182828265,0.926152598,0.007761004146291028,0.1552580642326848
305,9.537,46.035,0.2099899833008268,0.030908205973991718,0.961868401,0.011309285496557863,0.15607554412800057
306,9.537,46.101,0.1503696107964486,0.06467745576499628,0.877882347,0.04528032839838194,0.24157711452638259
307,9.537,46.167,0.0686544263059787,0.06982976062907666,0.722522352,0.04249150282711886,0.20689550743754248
308,9.537,46.233,0.0,0.06628968258887488,0.994925471,0.05260016547931485,0.22413586478991263
309,9.537,46.299,0.0,0.014858027288607965,0.987008928,0.007880341074907569,0.0418388772800395
310,9.537,46.365,0.0,0.007878164014563418,0.873905429,0.0010753230585330645,0.029700765127326095
311,9.603,45.111,1.058757974482113,0.2007815464302307,0.081096109,0.23676930838160515,0.5090999808782718
312,9.603,45.177,1.232216687532803,0.18049225676886882,0.031898791,0.17997870936424362,0.4467366964306335
313,9.603,45.243,1.4253722418430723,0.19063010149560558,0.037596923,0.2052213489551644,0.4788602682186521
314,9.603,45.309,1.5769810831924034,0.20673600614879342,0.078421485,0.20816766167940928,0.5120238640558298
315,9.603,45.375,1.6385636622923716,0.213662318743085,0.018752581,0.18083189039508604,0.46022185778316543
316,9.603,45.441,1.7476710040780088,0.2828240649991032,0.011589853,0.2851355276268589,0.5679373888742065
317,9.603,45.507,1.748777002302413,0.320275344431361,0.015046803,0.2823644082166823,0.5072130729666195
318,9.603,45.573,1.7762059836910038,0.4604038942902702,0.028645574,0.44434388373731704,0.6421005987378919
319,9.603,45.639,1.6632813048134714,0.5572119133023885,0.049934375,0.4498281793280787,0.6333081966308778
320,9.603,45.705,1.2952164677473932,0.48417412797488923,0.149451763,0.35473685692551765,0.6187583039583007
321,9.603,45.771,0.904563764402038,0.32500487187017235,0.64050846,0.20070875206993224,0.5211893430528844
322,9.603,45.837,0.6572328945237328,0.11497071434650587,0.804725448,0.04295149535711489,0.3656964778527274
323,9.603,45.903,0.475536470121789,0.05900608159838823,0.902217891,0.01999751885303571,0.2954477943043609
324,9.603,45.969,0.285435402433198,0.025849353422308496,0.916171422,0.00981099822884355,0.16554666370186383
325,9.603,46.035,0.1447461876210358,0.02448857351382021,0.990616701,0.008357835679148178,0.17580965646418756
326,9.603,46.101,0.0751475535936224,0.05904615971984697,0.887289898,0.03635152110079986,0.2604077530561986
327,9.603,46.167,0.0,0.059272042663866174,0.76196089,0.02289393127863405,0.20781366770053633
328,9.603,46.233,0.0,0.05713930902882692,0.981990015,0.04060928367096496,0.22598136195254842
329,9.603,46.299,0.0,0.00474486092006429,0.99976192,0.0018027771316552076,0.025847674256288363
330,9.669,45.045,0.9439084469998628,0.15561961996914228,0.119063545,0.1728640088393008,0.44518412528014056
331,9.669,45.111,1.117875252455188,0.21372499375905143,0.061930973,0.22130903765009796,0.47716411523879576
332,9.669,45.177,1.2512281824350266,0.18399963320757165,0.028880279,0.17039655270766138,0.43441136298988664
333,9.669,45.243,1.440815403490932,0.18037366509737507,0.087747655,0.18666513162500728,0.45329236990719185
334,9.669,45.309,1.5726795307761838,0.20098055247493754,0.05236821,0.19325971319879287,0.456247142465664
335,9.669,45.375,1.643518467897131,0.20985602904626052,0.023756705,0.18067779531424832,0.45370856981439567
336,9.669,45.441,1.7525038437768805,0.28910911154729024,0.017971697,0.2881314066121644,0.5734847605676624
337,9.669,45.507,1.7348674907347672,0.30565206266743683,0.012810249,0.28585680876638686,0.4978458179485336
338,9.669,45.573,1.7521165308393594,0.440861072297122,0.015029514,0.4720284437643582,0.6462120383340545
339,9.669,45.639,1.6290485123139815,0.5677390881409924,0.0074665669999999,0.4885693089509175,0.6549555013633004
340,9.669,45.705,1.2375156790256765,0.5122838356452335,0.204476951,0.40460487430943404,0.6337367590070406
341,9.669,45.771,0.8841177463791027,0.3552241644065315,0.714731376,0.23633297481696663,0.5514471076177375
342,9.669,45.837,0.6624337971910291,0.11094521223447022,0.785726438,0.03863455664921472,0.3293639695684472
343,9.669,45.903,0.4485653057948175,0.056730429251212355,0.757736063,0.015269199121586932,0.25330569850516677
344,9.669,45.969,0.2717320939243395,0.03279980787918673,0.886299301,0.011447390877839326,0.16479347594014723
345,9.669,46.035,0.103165067935674,0.02351256584959386,0.957824349,0.009049455437957874,0.1646081351910865
346,9.669,46.101,0.0309450270997803,0.05179085286639699,0.948449188,0.03783959238570267,0.26856691915190395
347,9.669,46.167,0.0,0.049324122290206836,0.681309513,0.02743940447558554,0.1899511350170283
348,9.669,46.233,0.0,0.053018456160662406,0.971630993,0.041080275081109285,0.23646381886899404
349,9.669,46.299,0.0,0.003923737369102412,1.0,0.001723595647796891,0.02279500946548239
350,9.735,45.045,1.034599589537744,0.14986433779040445,0.108421299,0.14695344469872942,0.4360671996898363
351,9.735,45.111,1.1671298428722252,0.1921726115945405,0.039397947,0.198897468065277,0.4669426547184297
352,9.735,45.177,1.3224902036225072,0.170639943431618,0.03281411,0.17889071309904145,0.42290773195671977
353,9.735,45.243,1.4569759453430249,0.17220192881729035,0.090222061,0.1874347524135544,0.43186337643372813
354,9.735,45.309,1.5544280685520908,0.17874937987804143,0.046657087,0.16653594070585886,0.4170845658785873
355,9.735,45.375,1.6135267194364262,0.1866702100156624,0.036346825,0.17518552331084808,0.4279242684674834
356,9.735,45.441,1.748932737221884,0.24157659778179824,0.020961974,0.24849981268167398,0.5261151949954823
357,9.735,45.507,1.7527662247115796,0.25796810372725143,0.082617416,0.24366052270004615,0.4993186930615224
358,9.735,45.573,1.7169837058864983,0.36849716742270644,0.097934144,0.3952546507617614,0.6262659758274564
359,9.735,45.639,1.5890597714281096,0.4778382494805044,0.097375938,0.3937666937148203,0.6142110278799272
360,9.735,45.705,1.1928595473278591,0.44984901921007897,0.115324094,0.33501922597862377,0.5683195741131045
361,9.735,45.771,0.8612674695041574,0.3129731237497992,0.724170475,0.20097798383294896,0.46549772812069545
362,9.735,45.837,0.6261352368215316,0.1103545140160195,0.811501998,0.050150070388648375,0.29794512363707676
363,9.735,45.903,0.4261746256396519,0.048930493359307985,0.887629884,0.01643533987627032,0.23898681129584295
364,9.735,45.969,0.2500817219027,0.0334765308852739,0.911631506,0.013000460671025116,0.16397997072220166
365,9.735,46.035,0.0770719572838002,0.0177037723484316,0.914351952,0.005114949637124632,0.09837161241895061
366,9.735,46.101,0.0210477251925336,0.043492430325511554,0.976062686,0.034973076685484855,0.2269226106450808
367,9.735,46.167,0.0,0.03929113184025369,0.678475601,0.022732506531088825,0.12783305306506848
368,9.735,46.233,0.0,0.043225089205084125,0.986377706,0.03767050655699923,0.2064642783642088
369,9.735,46.299,0.0,0.003884910489448322,0.997320477,0.003631164285807186,0.016392404283150936
370,9.735,46.365,0.0,0.004064501645871852,1.0,0.0061416137153834875,0.01889805206877117
371,9.801,45.045,1.0546367904203937,0.11724307501756406,0.021479732,0.10360272377804652,0.36626659845047665
372,9.801,45.111,1.2509636065885965,0.1405011654430134,0.040618018,0.14502004730578427,0.3945457284818361
373,9.801,45.177,1.4129932956148312,0.1293911617070534,0.078216976,0.11931347968129173,0.3731313892694792
374,9.801,45.243,1.4767334432848858,0.14645791733263802,0.0383686169999999,0.1496411030482991,0.39921994800680033
375,9.801,45.309,1.5549464829740534,0.15018489427260528,0.010530219,0.1533844012526552,0.3994422397585274
376,9.801,45.375,1.6074834600706216,0.16082937858267135,0.044584675,0.16712791459474252,0.42149965619164054
377,9.801,45.441,1.693929732304674,0.2039576366077122,0.051277052,0.21960710595059552,0.4970313636060906
378,9.801,45.507,1.7172294173564338,0.2532258177524898,0.009432114,0.24052166080629672,0.5062889821385683
379,9.801,45.573,1.6846910373909314,0.35704905322127406,0.025312669,0.37730536707082324,0.6134973175800907
380,9.801,45.639,1.5401885564549145,0.4113153047909663,0.030943921,0.35027216912787185,0.5529760851275286
381,9.801,45.705,1.147436531267996,0.3801419732437536,0.440829928,0.31439603612956646,0.5534900095607022
382,9.801,45.771,0.8424455675178958,0.26899582188651533,0.550702473,0.1605049051210186,0.417277844093948
383,9.801,45.837,0.6104613424932481,0.12533821118140873,0.890679968,0.06817619899222775,0.32077182389685915
384,9.801,45.903,0.414296742166315,0.05474157826729766,0.845853598,0.027149522754885396,0.16501080215164332
385,9.801,45.969,0.2330009188161521,0.021747884940348003,0.969736049,0.007206808317628652,0.10219406699608244
386,9.801,46.035,0.0536281050906083,0.010516896601028666,0.954794069,0.004174067344872569,0.0600572784469667
387,9.801,46.101,0.0074568762488929,0.05460113858529578,0.98162268,0.04345641521928469,0.24184248531172423
388,9.801,46.167,0.0,0.05586842434740021,0.698694926,0.02769911725196404,0.1925750369308788
389,9.801,46.233,0.0,0.06429877619703495,0.982882638,0.0489018539038642,0.279058862822658
390,9.801,46.299,0.0,0.01859836225040282,0.96404845,0.007822154558946056,0.08589874948200672
391,9.801,46.365,0.0,0.018933732772195407,0.999359809,0.015003118709637608,0.07305467455513835
392,9.867,45.045,1.0857497531827691,0.0773901959561923,0.019551199,0.06489057739335462,0.2700312222329533
393,9.867,45.111,1.2806907792028712,0.12877828582532114,0.077905751,0.1477505122248344,0.3656861114816209
394,9.867,45.177,1.446125666152151,0.12593684587488221,0.053541912,0.13239374698390088,0.36991926974665185
395,9.867,45.243,1.4952126127705307,0.13849060183325487,0.022987474,0.15260144101296794,0.3935020872812702
396,9.867,45.309,1.5377465021127343,0.13718103386301161,0.041758169,0.12505597618853723,0.37158292417164657
397,9.867,45.375,1.5799768410948072,0.15212848586298341,0.077694757,0.14635789678988703,0.3999185556073745
398,9.867,45.441,1.67334162340816,0.20283706197346388,0.0845498619999999,0.21850740722375991,0.5082872998167769
399,9.867,45.507,1.687440193994319,0.2550784562791694,0.045946635,0.2545791709244444,0.5389055448617602
400,9.867,45.573,1.653597502563467,0.3619622554354822,0.050290398,0.3444125060310854,0.6245062724720026
401,9.867,45.639,1.475521763026756,0.35174843259712796,0.225765733,0.26663830118962795,0.503795619643477
402,9.867,45.705,1.097678208608815,0.3159787929461845,0.59046363,0.23690754440773365,0.49318594203435484
403,9.867,45.771,0.8171909131470629,0.18850005682187854,0.609095949,0.11092528689488403,0.30663034250993204
404,9.867,45.837,0.6367754570276053,0.1309519113868663,0.582216435,0.0567366238535025,0.24002505404528252
405,9.867,45.903,0.4103356680170429,0.07065481350589975,0.867364318,0.03873577003750524,0.18917867638787064
406,9.867,45.969,0.2199490245157356,0.03994449172673945,0.9470524,0.01610792230874905,0.1371730179657769
407,9.867,46.035,0.0528767037545529,0.01265507200891461,0.981276701,0.0033661023674693372,0.07571559585985335
408,9.867,46.101,0.0,0.054820371585484626,0.959343143,0.03960311995650187,0.24029478034295673
409,9.867,46.167,0.0,0.058667485775215765,0.625523183,0.022491222579359954,0.17671033946837578
410,9.867,46.233,0.0,0.06791248411049897,0.902077634,0.04796934794966493,0.2621544078361376
411,9.867,46.299,0.0,0.01941825249439383,0.870855853,0.007438142192031884,0.06416713181011748
412,9.867,46.365,0.0,0.020198767124903427,0.994485504,0.020048401612615493,0.08768185334776132
413,9.933,45.111,1.298160852850916,0.2074866263113056,0.219225632,0.23726182137351465,0.4245248333229154
414,9.933,45.177,1.4490967461280713,0.1688602264659297,0.028020698,0.1692065927739394,0.37798170102382445
415,9.933,45.243,1.507923109313951,0.15499556171705664,0.017658517,0.17310202026963556,0.3933044856486853
416,9.933,45.309,1.5365460040400425,0.14544436150711013,0.089304036,0.14348322500529898,0.4270744316235745
417,9.933,45.375,1.576907286700708,0.16347313880465641,0.017269502,0.1589140160551816,0.434311219709998
418,9.933,45.441,1.6612064458563636,0.21140299011718322,0.006800437,0.19582629134555368,0.5407939423144627
419,9.933,45.507,1.6645502307424094,0.28013633227670076,0.010018837,0.2537641275315464,0.5578382423398589
420,9.933,45.573,1.6220633836975644,0.36076386078727274,0.060729399,0.3138697910042925,0.6107176264514819
421,9.933,45.639,1.4045617201680316,0.31531981767700323,0.200446841,0.22703661591443178,0.44586723822833224
422,9.933,45.705,1.0384409816757665,0.23203479079597067,0.600810264,0.16481654550116204,0.3619576653734114
423,9.933,45.771,0.7936029679648625,0.13664975866478066,0.603496114,0.07328713311003812,0.24623457771286714
424,9.933,45.837,0.6333544498079069,0.12526605236831875,0.810248671,0.06959550336215113,0.26758331144182546
425,9.933,45.903,0.4116962166802436,0.08922359320216412,0.668455915,0.03707586497455011,0.16689334309359816
426,9.933,45.969,0.2078528066471551,0.05284447652089477,0.772302461,0.019125914292979287,0.1001462536917854
427,9.933,46.035,0.0593105535949892,0.014010132779779822,0.971587951,0.0030226086988954914,0.06874206882067906
428,9.933,46.101,0.0,0.05744831241814817,0.968410498,0.03348633829730938,0.2579634173851358
429,9.933,46.167,0.0,0.05988905512407806,0.651965066,0.02641618444918956,0.2123916445904616
430,9.933,46.233,0.0,0.07152431744349061,0.989945918,0.04367328448249317,0.3391240795197521
431,9.933,46.299,0.0,0.01910757711105046,0.948934836,0.00766376703151393,0.09707663534600854
432,9.933,46.365,0.0,0.02019368615598575,0.990538991,0.019287448723428836,0.09069558301865199
433,9.999,45.045,1.1580743489355538,0.24498254551790616,0.0,0.22739206420397298,0.5323461430330779
434,9.999,45.111,1.3021252193677837,0.23217175152402322,0.083923331,0.21636961933258778,0.49928958068311663
435,9.999,45.177,1.4390229317923375,0.2011917095175872,0.026652728,0.18356352765591574,0.455798980805771
436,9.999,45.243,1.504607428196346,0.16764415794983606,0.013524244,0.186905482512875,0.4260313982375224
437,9.999,45.309,1.5347688077406532,0.15280820663944567,0.046920405,0.1438030959985894,0.434435561791514
438,9.999,45.375,1.5752258656712883,0.17817716663751107,0.018945304,0.17706262004546175,0.44149662455836414
439,9.999,45.441,1.6510061793931303,0.228894533861514,0.005854111,0.22866822430649986,0.582187416948501
440,9.999,45.507,1.641542335476441,0.31034361331258914,0.002924515,0.30487633369651385,0.6379208516965861
441,9.999,45.573,1.585015186819687,0.3574238326209389,0.074477002,0.2988535214373759,0.6653176371670523
442,9.999,45.639,1.3214309510857682,0.28867894179093195,0.229053081,0.23149898967032204,0.5418829462752018
443,9.999,45.705,0.9874076229279656,0.1812780858456731,0.681573214,0.12156016440652427,0.39810779423448045
444,9.999,45.771,0.7636735816921754,0.0968829771907371,0.658977118,0.038799341655801,0.2539671018388071
445,9.999,45.837,0.6244493221552578,0.10943330489037913,0.759785771,0.0442921580970835,0.24102086315987678
446,9.999,45.903,0.4081223516550992,0.08851573110116592,0.692132844,0.027748422139459942,0.19576833761171128
447,9.999,45.969,0.1880357643093627,0.06363268912915117,0.949187825,0.02199298093830502,0.17398045151944044
448,9.999,46.035,0.0461645524541286,0.016460529508214916,0.934802989,0.003912346366345742,0.07941747117567846
449,9.999,46.101,0.0,0.04386234154396822,0.989041275,0.022163367943180523,0.23486218178790821
450,9.999,46.167,0.0,0.042039951135920114,0.660214983,0.014583793439390317,0.16553797060746975
451,9.999,46.233,0.0,0.05271865753014881,0.98823238,0.03148181798325388,0.28908178856989475
452,9.999,46.299,0.0,0.0037794847761375154,0.996429351,0.005553208623324805,0.03645602987790475
453,9.999,46.365,0.0,0.006635336606834073,0.98631505,0.009522586860614284,0.04679107893478665
454,10.065,45.045,1.1545021597551772,0.19342964262787993,0.073223017,0.19404683469072906,0.5094489839777211
455,10.065,45.111,1.2932575386889145,0.2021254821273915,0.0320910519999999,0.1910861340364371,0.4775352933530695
456,10.065,45.177,1.4436322464263325,0.20146510798753844,0.00754031,0.20252249543570722,0.4996535857977064
457,10.065,45.243,1.5067745179375875,0.18128967103789673,0.025213219,0.2005072091915066,0.4890219325644737
458,10.065,45.309,1.538552153361696,0.1783274051008933,0.04687951,0.1739861389477076,0.49718490818760464
459,10.065,45.375,1.576982862850563,0.19017708390811902,0.025437861,0.18989326867850498,0.509595483555138
460,10.065,45.441,1.644131515641743,0.2512082518867987,0.005188958,0.26273008566509665,0.6186887690960967
461,10.065,45.507,1.6246099558804237,0.3472375282455383,0.01370392,0.3457026936674723,0.6610570544359918
462,10.065,45.573,1.5297287861710067,0.3621298916911502,0.027810015,0.329194706238682,0.6270405623034145
463,10.065,45.639,1.2233258712978556,0.2644671568494049,0.416174891,0.22372202602957064,0.4825960923194756
464,10.065,45.705,0.924233554857588,0.12367339696320268,0.255248931,0.07751690680687497,0.3285533978139693
465,10.065,45.771,0.7457852142241442,0.11186815913064378,0.362574346,0.07310334555840411,0.3021554326933129
466,10.065,45.837,0.5661389560223405,0.11694698591697754,0.6311707169999999,0.06920593455909592,0.2803894588738251
467,10.065,45.903,0.4042983556755891,0.09974067027918798,0.82069634,0.061479427584786465,0.25982448390225504
468,10.065,45.969,0.1727559307891227,0.04455543674563157,0.884057755,0.012141356853020679,0.1365412896516326
469,10.065,46.035,0.0398074874480473,0.012868348978229444,0.962101183,0.00418415824434621,0.09016521112031126
470,10.065,46.101,0.0,0.04223236690242296,0.982880066,0.019914484122718516,0.2235972783069776
471,10.065,46.167,0.0,0.04960140864087992,0.6747817930000001,0.021815319072022502,0.18913716080975207
472,10.065,46.233,0.0,0.06617090787798537,0.981981398,0.03611424466016037,0.32309587415441127
473,10.065,46.299,0.0,0.021190571864598728,1.0,0.013998951866073866,0.07071501673755673
474,10.065,46.431,0.0,0.008198190607075313,0.964053841,0.0032187739163606587,0.05037343459311587
475,10.065,46.497,0.0,0.017685266033263772,0.937629271,0.00624020130218147,0.089050841675724
476,10.065,46.563,0.0,0.022070609445137907,0.974210694,0.006917242741089043,0.09425126046874668
477,10.131,45.045,1.1521291042429027,0.12882442006096562,0.05241086,0.12436223827570982,0.46040024737334284
478,10.131,45.111,1.2914721856229592,0.139041094038371,0.009178941,0.13287886213940575,0.4633353595528375
479,10.131,45.177,1.4342667360382166,0.15910159325773374,0.006024645,0.147478813049091,0.5029855816174024
480,10.131,45.243,1.5099955212410892,0.16591833101990988,0.018210487,0.16915882551495165,0.49162968022258424
481,10.131,45.309,1.5515389121734622,0.18803782978100086,0.012994099,0.1954447954789847,0.5377128406118367
482,10.131,45.375,1.5974526096489634,0.21814341903516896,0.023462507,0.21937678052843176,0.5378169362744787
483,10.131,45.441,1.6416227315338117,0.3332200359788057,0.038874053,0.3776396161407751,0.7195301712571688
484,10.131,45.507,1.622158654731055,0.44533285606072964,0.027381661,0.41432661597762666,0.7441311144718232
485,10.131,45.573,1.4754635682049295,0.44175191874672626,0.084812449,0.3982124451242131,0.7347542585627452
486,10.131,45.639,1.1483495848869034,0.2985714706458425,0.68384436,0.24582560466058564,0.5254716334872177
487,10.131,45.705,0.832369973524002,0.1261029311487982,0.674602883,0.08068647412955275,0.34069648698989574
488,10.131,45.771,0.7359706960822995,0.10819661853155409,0.797459133,0.07205761161567904,0.31650067355689
489,10.131,45.837,0.5418542746705612,0.11292071552045307,0.479861108,0.038420300097852515,0.2504479651390411
490,10.131,45.903,0.4049086004585995,0.11209509091247619,0.868003188,0.07119915454360481,0.28744565588236953
491,10.131,45.969,0.1818805941062733,0.05716427010592472,0.889522455,0.023923372574296574,0.16092301429480688
492,10.131,46.035,0.0467589212033048,0.017204229391282546,0.928679645,0.0052846136169238354,0.10590327578654501
493,10.131,46.101,0.0,0.02946039859024549,0.957485914,0.012086621685691393,0.18055610131451258
494,10.131,46.167,0.0,0.04680527702340112,0.698456552,0.018497832358273295,0.1941258371884175
495,10.131,46.233,0.0,0.058124763733638195,0.710978989,0.018505216876555725,0.2790042246332651
496,10.131,46.299,0.0,0.030170635333826384,0.991853965,0.016418450186912816,0.14582391629304797
497,10.131,46.365,0.0,0.0005141223303884066,0.969395258,0.00010084320234370379,0.01957447010719219
