fid,X,Y,f,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
561,10.329,45.507,0.4827586206896552,0.5354236275498733,-0.7025863405056902,0.08276963533813761,-0.041582958633052954
562,10.329,45.573,0.3620689655172414,0.5266176689274966,-0.7050005846521009,0.11115775345898651,-0.04827122440016688
563,10.329,45.639,0.2758620689655172,0.4697016908939228,-0.7233877571421967,0.13898102963241404,-0.05761194682967109
564,10.329,45.705,0.1551724137931034,0.33680996951991726,-0.7561219653796163,0.29143015366646174,-0.06903154392227578
565,10.329,45.771,0.0862068965517241,0.1411318470117614,-0.7943789467777381,0.3329447416662247,-0.08198507895206351
566,10.329,45.837,0.0344827586206896,-0.032010581754563616,-0.8187779655843948,0.3562189236651476,-0.09428048744340584
567,10.329,45.903,0.0172413793103448,-0.16923047940240782,-0.8223760041624508,0.3504781705150093,-0.10348856866373707
568,10.329,45.969,0.0172413793103448,-0.26020193690463933,-0.8139878866439985,0.29854779100459244,-0.11017039105063432
569,10.329,46.035,0.0172413793103448,-0.31499179839501684,-0.797544765422763,0.22111253548927715,-0.11708284559166815
570,10.329,46.101,0.0172413793103448,-0.3593990607718736,-0.7823538539191096,0.16884979424728744,-0.12351944331839264
571,10.329,46.167,0.0172413793103448,-0.4042375829185215,-0.7715422134076353,0.14582780954956212,-0.12847495370111991
572,10.329,46.233,0.0172413793103448,-0.4387298877877325,-0.7609228949417304,0.1267072563878594,-0.13158167612207314
573,10.329,46.299,0.0172413793103448,-0.4569416804802112,-0.751450874376212,0.1054508222523504,-0.13311631824964804
574,10.329,46.365,0.0172413793103448,-0.471338687409911,-0.7445696864022077,0.08991344608437707,-0.13371792979027797
575,10.329,46.431,0.0172413793103448,-0.48390599863569345,-0.741748041003206,0.08226009748575884,-0.1339107167562799
576,10.329,46.497,0.0172413793103448,-0.4922161936787505,-0.739134586152283,0.08022855016422804,-0.1339007827205857
577,10.329,46.563,0.0172413793103448,-0.49388571705872686,-0.7356648714606195,0.07622538342801036,-0.13384339372086848
578,10.395,44.979,0.4137931034482758,0.16753044186290192,-0.5379234370594996,0.2704814701646657,-0.01914133224809262
579,10.395,45.045,0.4310344827586206,0.22460385869374064,-0.5712456368226344,0.2823666245029798,-0.018164204803941486
580,10.395,45.111,0.4482758620689655,0.28475138389223376,-0.6054842837993022,0.29665610743055276,-0.018851493673896016
581,10.395,45.177,0.4827586206896552,0.3580616472628502,-0.6442304600839555,0.30597169760504284,-0.01930629504623954
582,10.395,45.243,0.5172413793103449,0.4611009296503875,-0.6939998331261124,0.18165687122260077,-0.022488714438460223
583,10.395,45.309,0.5689655172413793,0.5458794011950723,-0.7304527700302321,0.07224315503108035,-0.025835552091631978
584,10.395,45.375,0.5344827586206896,0.5282600373320113,-0.73730343477611,0.03766811390127177,-0.02820321898346869
585,10.395,45.441,0.5172413793103449,0.49267027428597737,-0.72762607166394,0.06262970666634851,-0.031970748905534196
586,10.395,45.507,0.4827586206896552,0.483792896666984,-0.7163661803800399,0.09771690624331791,-0.03772435089616869
587,10.395,45.573,0.3448275862068966,0.44686600192596626,-0.7117381172140604,0.12301906945231927,-0.04596715614947241
588,10.395,45.639,0.2586206896551724,0.4035033638992698,-0.7331708853443153,0.1640587480593478,-0.05696588565281295
589,10.395,45.705,0.1379310344827586,0.29410838186007265,-0.7711341144084718,0.34436058253058965,-0.06909385223758131
590,10.395,45.771,0.0689655172413793,0.10974020925976011,-0.8070082289278241,0.3815394439714088,-0.08209173383599093
591,10.395,45.837,0.0172413793103448,-0.03679615604488762,-0.8240126441303939,0.38314456827153764,-0.09421537124302955
592,10.395,45.903,0.0172413793103448,-0.13073115162369364,-0.8181584927300494,0.334068570792533,-0.10354029590401956
593,10.395,45.969,0.0172413793103448,-0.2066561406311762,-0.8022427980076738,0.26890162164853515,-0.11045566619212788
594,10.395,46.035,0.0172413793103448,-0.28150801232367584,-0.7851098128140964,0.19882695402684247,-0.11724816890187739
595,10.395,46.101,0.0172413793103448,-0.35232871149764,-0.7741770585392862,0.15570538865792663,-0.12361209626101302
596,10.395,46.167,0.0172413793103448,-0.3992155159488485,-0.765327437935718,0.13072157263302467,-0.1281674456026976
597,10.395,46.233,0.0172413793103448,-0.4268921169884641,-0.7576672500910718,0.10848442769837932,-0.13121496150702527
598,10.395,46.299,0.0172413793103448,-0.4483487696963157,-0.7520517790588526,0.09326527346300001,-0.13305696952971563
599,10.395,46.365,0.0172413793103448,-0.47224799641176207,-0.7492830329354727,0.0881672564767115,-0.13367557238841257
600,10.395,46.431,0.0172413793103448,-0.4919144666644963,-0.7476658308720794,0.08966721943194714,-0.1338464464272784
601,10.395,46.497,0.0172413793103448,-0.4964899357017146,-0.7419365781660402,0.07929136381747556,-0.13405291140819525
602,10.395,46.563,0.0172413793103448,-0.48583440611095463,-0.7372432281378442,0.07137052834942875,-0.1340524045383258
603,10.461,44.913,0.396551724137931,0.10068587361847647,-0.4943593331540488,0.17242576471511334,-0.013951985208724082
604,10.461,44.979,0.4137931034482758,0.12872944445656884,-0.5164676148225167,0.17572547221675527,-0.011032441915091767
605,10.461,45.045,0.4310344827586206,0.19889112885556814,-0.5510325504841929,0.1992119037141464,-0.008844816959464676
606,10.461,45.111,0.4482758620689655,0.27672609985251817,-0.5907586550891887,0.1916088758624978,-0.009104675809241024
607,10.461,45.177,0.4827586206896552,0.34026788016464515,-0.6291083887661488,0.14418828356671612,-0.0111927474635592
608,10.461,45.243,0.5,0.4202110812753619,-0.6780710743758067,0.17494215478304898,-0.014644072488691331
609,10.461,45.309,0.5517241379310345,0.5156734826299232,-0.7190835620534488,0.10301141768541008,-0.01756263425718561
610,10.461,45.375,0.5517241379310345,0.5189114513159029,-0.7363530966161703,0.05398161085000795,-0.02117013595032158
611,10.461,45.441,0.5172413793103449,0.4612510981512706,-0.731208797026707,0.06529790282203513,-0.025986914328557313
612,10.461,45.507,0.4655172413793103,0.3911848965097833,-0.7210827029927194,0.11619902788864256,-0.033329720590769135
613,10.461,45.573,0.3620689655172414,0.3258909823971575,-0.7019731872049846,0.18617731275207566,-0.04337820830743633
614,10.461,45.639,0.2586206896551724,0.32641118470017033,-0.7300582721125651,0.24135092749349446,-0.05600633711779345
615,10.461,45.705,0.1551724137931034,0.26943048403348013,-0.7804642495382783,0.32055688902623636,-0.06851459212863233
616,10.461,45.771,0.0517241379310344,0.11089404825701543,-0.815562722048696,0.37591104190142205,-0.08118144932435634
617,10.461,45.837,0.0172413793103448,-0.024650964735190812,-0.8273736837069641,0.3726808990392896,-0.09306277920606464
618,10.461,45.903,0.0172413793103448,-0.08901310599168422,-0.8194211595429548,0.33846890886510705,-0.10311952699007917
619,10.461,45.969,0.0172413793103448,-0.1580244110781539,-0.7970995374940318,0.2628887033418846,-0.11053850085129208
620,10.461,46.035,0.0172413793103448,-0.2586570187763543,-0.7767583144493382,0.18363833678315386,-0.11726344270452611
621,10.461,46.101,0.0172413793103448,-0.33945412189547186,-0.7651006327564316,0.1378891392328095,-0.12310296597184432
622,10.461,46.167,0.0172413793103448,-0.3872634510171298,-0.7581264732890902,0.11328892300967648,-0.12792355785100049
623,10.461,46.233,0.0172413793103448,-0.41434001147404076,-0.7544565471679359,0.09570338119688122,-0.13109880687572445
624,10.461,46.299,0.0172413793103448,-0.4467274214067619,-0.7520600528401924,0.08871396545228974,-0.1327241501273937
625,10.461,46.365,0.0,-0.47796090218600706,-0.7509241497391508,0.08844814177999086,-0.13359895063706545
626,10.461,46.431,0.0,-0.5014263781819005,-0.7492022073106678,0.08629492818158162,-0.13395936395845784
627,10.461,46.497,0.0,-0.49929078467529553,-0.7435377872888896,0.07829344773975551,-0.1340743031080588
628,10.461,46.563,0.0172413793103448,-0.4879087402429811,-0.7389544721846181,0.07217415471638447,-0.13411767721886986
629,10.527,44.913,0.396551724137931,0.10135335215576645,-0.48208194545421423,0.1392975663303867,-0.010771963152267732
630,10.527,44.979,0.4137931034482758,0.13675122961852418,-0.5042503670392422,0.12619767700329645,-0.00570921446795555
631,10.527,45.045,0.4310344827586206,0.20894647266392097,-0.5429841851029844,0.12530041684150678,-0.0009593764818037285
632,10.527,45.111,0.4655172413793103,0.2818630197948093,-0.5832239898102176,0.11163394498510382,-0.0022402864597033468
633,10.527,45.177,0.4827586206896552,0.33833571963675335,-0.6219365575278679,0.07003428246489048,-0.0026017844557681934
634,10.527,45.243,0.5,0.4121416605540721,-0.6691932286988882,0.13536122923474603,-0.005020295292050015
635,10.527,45.309,0.5517241379310345,0.506423519623366,-0.7135176005731653,0.11824345648284187,-0.007683205204806162
636,10.527,45.375,0.5344827586206896,0.5145762018723326,-0.7402887086201766,0.08195192376447039,-0.01239355287193131
637,10.527,45.441,0.5172413793103449,0.43741463149132753,-0.7397931031982086,0.07062663862937156,-0.020597294140062127
638,10.527,45.507,0.4655172413793103,0.31472298503489243,-0.7213500585677852,0.2226623804663606,-0.030111368045608475
639,10.527,45.573,0.3103448275862069,0.23227375263091093,-0.684229521894284,0.3790919056193298,-0.04209343722094036
640,10.527,45.639,0.2586206896551724,0.2759773138600996,-0.7125420725810755,0.29181748365109905,-0.055071969878882646
641,10.527,45.705,0.1724137931034483,0.2791465683340517,-0.7828685746222557,0.289750026712866,-0.06720973666463324
642,10.527,45.771,0.0689655172413793,0.14562218542542527,-0.8213222562532347,0.35350943845580995,-0.07935058266755682
643,10.527,45.837,0.0344827586206896,0.01817206815808958,-0.833988400882299,0.37100271120574946,-0.09102944655014769
644,10.527,45.903,0.0172413793103448,-0.051016315719544174,-0.8259687145500956,0.35039710003098834,-0.10151738384872763
645,10.527,46.101,0.0172413793103448,-0.34311029583286823,-0.7561834657191189,0.11829938997437582,-0.12307903395158794
646,10.527,46.167,0.0172413793103448,-0.38126538222151235,-0.752321319616104,0.10063193291584957,-0.12783431733360345
647,10.527,46.233,0.0172413793103448,-0.414332294844444,-0.7514349219917857,0.09228465320275067,-0.13065853542197342
648,10.527,46.299,0.0,-0.4507420119571487,-0.750243430502047,0.08722980317919155,-0.13263974688204794
649,10.527,46.365,0.0,-0.4764520736250387,-0.7490740959594981,0.08451019172306037,-0.13347992690107952
650,10.527,46.431,0.0,-0.4885484179482312,-0.747112225469159,0.08169268957177327,-0.13380377727308915
651,10.527,46.497,0.0,-0.4937511999248745,-0.7428257330083654,0.07501058599456878,-0.134120182998067
652,10.593,44.913,0.396551724137931,0.11464757067316587,-0.47945669650611433,0.12815681421767094,-0.011362774534483705
653,10.593,44.979,0.4137931034482758,0.15321086066205863,-0.5013016990708034,0.1436374867837385,-0.005181089564506554
654,10.593,45.045,0.4310344827586206,0.22176022545105556,-0.5387442379836291,0.11997239928689121,0.001586667496143503
655,10.593,45.111,0.4482758620689655,0.2892984109999732,-0.5783098196459097,0.10404169232215246,0.0032386457464893253
656,10.593,45.177,0.4827586206896552,0.3488578877247394,-0.6185168044876704,0.0628172716908712,0.0038394982081593433
657,10.593,45.243,0.5,0.4269062148107866,-0.6650067268642719,0.102736753168485,0.003950808891629341
658,10.593,45.309,0.5517241379310345,0.5045586821644483,-0.7098485885082897,0.08422141651634019,0.0011214810145016756
659,10.593,45.375,0.5344827586206896,0.5095861803877149,-0.7419809716565362,0.07263201762963015,-0.004886682834327905
660,10.593,45.441,0.5172413793103449,0.4496415855626007,-0.7450833912423045,0.2044846129631145,-0.015330630322842084
661,10.593,45.507,0.4827586206896552,0.3168404602703601,-0.7198876178826598,0.391310283599002,-0.027246715179839353
662,10.593,45.573,0.3275862068965517,0.22470354386569963,-0.6722852318154121,0.4107896635523156,-0.042064894724800114
663,10.593,45.639,0.2758620689655172,0.2702903819041441,-0.6797806266637657,0.3448970288723727,-0.05335886790328595
664,10.593,45.705,0.1896551724137931,0.30599576451081223,-0.7658267969474022,0.2790955564536545,-0.06506087677035063
665,10.593,45.771,0.0862068965517241,0.2077095424984125,-0.8138600489571699,0.3286176404204084,-0.07704846883431488
666,10.593,45.837,0.0517241379310344,0.09897045537325092,-0.8341840235434824,0.36343475979736567,-0.08865724782169235
667,10.593,46.167,0.0172413793103448,-0.3896133216213302,-0.7507081085651268,0.09343262431287228,-0.12680173028671812
668,10.593,46.233,0.0172413793103448,-0.41748068152071793,-0.7491620899258169,0.08816911994657037,-0.13014111234675216
669,10.593,46.299,0.0,-0.4507271183458854,-0.7474715828131583,0.08227330500096061,-0.13194452032589143
670,10.593,46.365,0.0,-0.46579036359086956,-0.7463312642537039,0.07830453483721278,-0.13351658200507643
671,10.593,46.431,0.0,-0.47333273931304554,-0.7450180540154319,0.07717181863376693,-0.13392338559429423
672,10.593,46.497,0.0,-0.47668396682933994,-0.7424584792322741,0.07343621575893865,-0.13416088983307511
673,10.659,44.913,0.3793103448275862,0.15054966241329204,-0.48247813612667695,0.07157884237554814,-0.014336543050568551
674,10.659,44.979,0.4137931034482758,0.18831945244849446,-0.504034111219335,0.10277573046343436,-0.007747087574410171
675,10.659,45.045,0.4310344827586206,0.24557276983708715,-0.5372566891155666,0.10912825879741031,-0.00197726664905484
676,10.659,45.111,0.4482758620689655,0.2966305682598839,-0.5726130524445292,0.11113161603644942,0.004200447849245778
677,10.659,45.177,0.4827586206896552,0.3625402023339498,-0.6123608403417964,0.07109625280049428,0.007813250736247716
678,10.659,45.243,0.5,0.4311136771449603,-0.6612237694580219,0.07092529010960003,0.00999005317489401
679,10.659,45.309,0.5172413793103449,0.49790543130093934,-0.7065901878599612,0.11800285798088292,0.00906286661436546
680,10.659,45.375,0.5344827586206896,0.5110545210115343,-0.7398743574683627,0.16714430548606668,-0.0009964123838512601
681,10.659,45.441,0.5,0.4761261756196946,-0.7454513094369448,0.34838049145047,-0.013128739651815638
682,10.659,45.507,0.4827586206896552,0.3484329169756897,-0.725225165909768,0.46242990886703383,-0.028321057550567998
683,10.659,45.573,0.3275862068965517,0.2242117037416175,-0.6771424363921568,0.42333431185556025,-0.039933597620213125
684,10.659,45.639,0.2758620689655172,0.26345125637410716,-0.6563064061372483,0.3595883425096813,-0.051535345172810894
685,10.659,45.705,0.2241379310344827,0.3437157899576968,-0.7414238956756377,0.3132296767131266,-0.06309762034767627
686,10.659,45.771,0.1551724137931034,0.2888747213804794,-0.7947510776991222,0.3142141835013056,-0.07518011441397959
687,10.659,45.837,0.0689655172413793,0.2112595306423078,-0.8213950398704277,0.3366078666925748,-0.08673088768801857
688,10.659,46.431,0.0,-0.4631397923380616,-0.7437636702083631,0.0741765671408123,-0.13357751747923563
689,10.725,44.979,0.4482758620689655,0.25096302948043137,-0.5069733565017829,-0.03238521594566385,-0.010955608402133811
690,10.725,45.045,0.4482758620689655,0.2822572558567823,-0.5369070946264602,0.03589188874389859,-0.00515614213169444
691,10.725,45.111,0.4482758620689655,0.30868202223884617,-0.5637675985752532,0.061146575331877964,0.0010976319517491016
692,10.725,45.177,0.4827586206896552,0.3667786224292143,-0.6015755103690072,0.08624635016092805,0.008055899399668809
693,10.725,45.243,0.5,0.4331143992817811,-0.6471475644797731,0.10195107758860794,0.01233504888386606
694,10.725,45.309,0.5344827586206896,0.48770042417429643,-0.6893132394990475,0.12733646922133252,0.010827836985871891
695,10.725,45.375,0.5344827586206896,0.5153728618374132,-0.7256323543667067,0.19597027366884268,0.0006370460435364197
696,10.725,45.441,0.5,0.4833922727514549,-0.7466576797291421,0.40514901081607724,-0.012524364666875634
697,10.725,45.639,0.2758620689655172,0.24817945415591275,-0.6283222396792412,0.36587700297277614,-0.049280594376319244
698,10.725,45.705,0.2413793103448276,0.33580694609414713,-0.7326025320930502,0.32755874574665106,-0.06058387123504571
699,10.725,45.771,0.2241379310344827,0.34279513476197665,-0.7770176750088648,0.329949292809798,-0.07285667989008181
700,10.725,45.837,0.1379310344827586,0.2866480258769266,-0.8016577656871025,0.3403769670948141,-0.08431614097613883
701,10.791,44.913,0.396551724137931,0.23695548428873042,-0.4736173419921104,-0.2277481390787532,-0.01842854542965321
702,10.791,44.979,0.4482758620689655,0.28706831401821403,-0.5012616306667509,-0.15412345591712184,-0.013603016333843856
703,10.791,45.045,0.4482758620689655,0.2981046786536268,-0.5288081633532679,-0.03628520821862327,-0.008640816713443286
704,10.791,45.111,0.4482758620689655,0.30508139475603313,-0.5450894678905773,0.02928837264990553,-0.002293597523898429
705,10.791,45.177,0.4827586206896552,0.34754516000762214,-0.5789784728723768,0.0800941071640345,0.0051566194449079675
706,10.791,45.243,0.5,0.4110493456856418,-0.6192501246254387,0.09843655852210524,0.012239597240698692
707,10.791,45.309,0.5172413793103449,0.4636122051970638,-0.6587038207311552,0.11565660270675475,0.013572456722710968
708,10.791,45.705,0.2413793103448276,0.31136081872831783,-0.7271148690730668,0.34950291109035986,-0.05882421546270101
709,10.791,45.771,0.2241379310344827,0.3052144476442912,-0.7677289676569922,0.3460709495050363,-0.07056470820096922
710,10.791,45.837,0.1896551724137931,0.2867600705165949,-0.7909895945754826,0.34980166113002076,-0.08236275273289588
711,10.857,44.913,0.396551724137931,0.20164086347934645,-0.44488374497439764,-0.22260630424323957,-0.020349263763960387
712,10.857,44.979,0.4482758620689655,0.25760899948581806,-0.4710256374376288,-0.1812298051061363,-0.016359901297046377
713,10.857,45.045,0.4310344827586206,0.28671221584469625,-0.5036006006734361,-0.0377286408624644,-0.01131260243427076
714,10.857,45.111,0.4482758620689655,0.27673558133700193,-0.5215601689675985,-0.004769680931305425,-0.00552131128937064
715,10.857,45.177,0.4482758620689655,0.31424931917031085,-0.5511227785256447,0.06181525406305595,0.0014222301534562833
716,10.857,45.243,0.5,0.37430550918961647,-0.5867192946129781,0.08634209405481415,0.008703734466636715
717,10.857,45.309,0.5,0.41593098549016894,-0.6217369760522915,0.10118799614227976,0.009743432355884549
718,10.857,45.837,0.2241379310344827,0.2761669737105958,-0.783297271607915,0.35794251011574274,-0.0804481674485867
719,10.923,44.913,0.3620689655172414,0.12847106796733812,-0.40594110590725785,-0.16670145248255475,-0.021624033049330343
720,10.923,44.979,0.4310344827586206,0.17047004409245764,-0.4275358605384212,-0.10059818294913606,-0.018307511849287503
721,10.923,45.045,0.4310344827586206,0.23652126065288798,-0.4639747915924413,-0.03150161133175814,-0.0133861709712103
722,10.923,45.111,0.4310344827586206,0.2588633188929196,-0.4953822378181115,-0.033016679946011346,-0.008591156192715759
723,10.923,45.177,0.4482758620689655,0.2935182109686767,-0.5259677461113793,0.01957951158945451,-0.00258410294322736
724,10.923,45.243,0.4827586206896552,0.3400134802496541,-0.5561119819894584,0.05883616701797524,0.004175474046839988
725,10.989,44.913,0.3448275862068966,0.05684093571965178,-0.36720317414177095,0.04623890949599437,-0.02325479776716229
726,10.989,44.979,0.3620689655172414,0.07836728556990315,-0.38916253564000974,0.03995776638151089,-0.019528800973263382
727,10.989,45.045,0.396551724137931,0.16417595321264056,-0.42826089723044786,-0.028272209212629427,-0.015893527205778104
728,10.989,45.111,0.4482758620689655,0.2505838765264453,-0.4684080766723063,-0.0831170170389224,-0.011009413899180276
729,10.989,45.177,0.4482758620689655,0.29545331382833856,-0.5019727116976326,-0.04788804618656704,-0.005845072665971904
730,11.055,44.979,0.3620689655172414,0.050510811004176884,-0.359765222211503,0.1427016067443072,-0.020891247018577124
731,11.055,45.045,0.3793103448275862,0.13819987435239509,-0.40338319156392194,-0.0038676553944318273,-0.017554119424428118
732,11.055,45.111,0.4482758620689655,0.2370673912683945,-0.44161685497139047,-0.07563302616492266,-0.013209921113536445
733,11.055,45.177,0.4482758620689655,0.27125282179840743,-0.471257480512839,-0.07553826939737647,-0.009161256178500696
734,11.121,44.913,0.3448275862068966,0.017308328665429105,-0.3168336545740217,0.3919519479378378,-0.02417139004653469
735,11.121,44.979,0.3620689655172414,0.0625349580608426,-0.34280857936959475,0.2678749449321745,-0.021451542971166287
736,11.121,45.045,0.3793103448275862,0.1365656516057414,-0.38294351592143727,0.08544830151797646,-0.018394076632876247
737,11.121,45.111,0.4137931034482758,0.20760420320211684,-0.41689838151880804,-0.02965638204681511,-0.016009749442879445
738,11.187,44.913,0.3103448275862069,0.014183509746319597,-0.32062195981995806,0.40660741671290485,-0.02417614055615606
739,11.187,44.979,0.3620689655172414,0.06160870211361181,-0.34165143790098224,0.3369939197149848,-0.022048145976612334
740,11.187,45.045,0.3793103448275862,0.14145878959061936,-0.3669553223798473,0.2321270328418942,-0.019798788930060807
741,11.187,45.111,0.396551724137931,0.17770979596806974,-0.3948536867154349,0.1146889201626873,-0.01793325621846244
742,11.253,44.913,0.293103448275862,0.02372878892264065,-0.3233483168408625,0.4207277249929354,-0.025343633447714266
743,11.253,44.979,0.3448275862068966,0.0680512691452944,-0.3349579466759294,0.379759035986025,-0.02278576004913385
744,11.253,45.045,0.3620689655172414,0.14381376915328084,-0.35232511003774375,0.32420609895443014,-0.021101561602854604
745,11.319,44.979,0.3275862068965517,0.057923264035039265,-0.33108955209254237,0.4036121016925037,-0.024069199079606498
746,11.319,45.045,0.3620689655172414,0.09608811331740785,-0.3429171695524238,0.373263461187918,-0.022785846911571275
747,11.385,44.979,0.3103448275862069,0.049376000611335215,-0.3286031602010537,0.41428766396656735,-0.025007265737771824
748,11.451,44.979,0.293103448275862,0.04522597946962858,-0.32695204248267956,0.41999302642666886,-0.0256802392904072
