fid,X,Y,Ex,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
371,9.801,45.045,0.9374549248181276,0.2238065435746532,-0.4621225518209572,0.7731140745515581,-0.07590179810394013
372,9.801,45.111,1.1582996357301818,0.34979219058326044,-0.5014738731744748,0.4219753523030897,-0.05725806150707728
373,9.801,45.177,1.308327125569288,0.5164708627178365,-0.5613024732215415,-0.19530857104482938,-0.07567629257945362
374,9.801,45.243,1.3673457808193388,0.6185702691111632,-0.6114260260924258,-0.02039875151189866,-0.02393384727662743
375,9.801,45.309,1.4397652620130124,0.6780330067792067,-0.6392423116724215,0.09898332033212337,0.21097783695189545
376,9.801,45.375,1.4288741867294414,0.7006214043902123,-0.6494392026330151,0.00982611258059412,0.2770459952565799
377,9.801,45.441,1.505715317604155,0.7088817565845006,-0.6600871518884128,0.07947270872793188,0.31454056013788345
378,9.801,45.507,1.5900272382929943,0.7012850792583867,-0.6571139382930367,0.06565093029273628,0.3221626507496718
379,9.801,45.573,1.559899108695307,0.5998431849601329,-0.6354223193767936,0.04266745319684412,0.32565925989672906
380,9.801,45.639,1.3690564946265904,0.4387306325873695,-0.5697812548210391,0.03677988907912848,0.3158810335395944
381,9.801,45.705,0.9349482847368856,0.2143378073667014,-0.4242195053134771,0.02275447677855292,0.28398201646228405
382,9.801,45.771,0.5928320660311118,0.0011437352582032295,-0.25818814158467135,0.10115171798953446,0.17838489825089776
383,9.801,45.837,0.3391451902740267,-0.15360637641978325,-0.21285638003764001,0.47146977252544453,0.09720442781323699
384,9.801,45.903,0.1380989140554383,-0.27805418477240984,-0.20287369826892326,0.5196312442202556,0.07173587237810593
385,9.801,45.969,0.0431483182992874,-0.38046466983017824,-0.1946327306979755,0.5171079144851541,0.05695420743832169
386,9.801,46.035,0.0059586783434009,-0.4652234654564745,-0.18991054091473036,0.5090575033481559,0.04698603950338741
387,9.801,46.101,0.0002761806018108,-0.5643328374254117,-0.19117453077457042,0.5447774428053545,0.04228884350565436
388,9.801,46.167,0.0,-0.6369789795936538,-0.19219973252561756,0.5753062987686016,0.03194492551194398
389,9.801,46.233,0.0,-0.6518173708052679,-0.182099334372308,0.5188492426022044,0.004041666448575317
390,9.801,46.299,0.0,-0.6386084145089768,-0.175114196049016,0.46237244210195766,-0.008526287958423721
391,9.801,46.365,0.0,-0.6342795589421141,-0.17271048088231022,0.45349651141198666,-0.012273490611754695
392,9.867,45.045,0.9248979378964332,0.29382245846970256,-0.4702503718141964,0.7366650767140543,-0.14521123365656274
393,9.867,45.111,1.1858247955582142,0.41766085326920505,-0.5143011575826253,0.5813484281047868,-0.11500656552268736
394,9.867,45.177,1.339005246437177,0.5531145006112936,-0.5727681100127442,0.15152476882194507,-0.0986813585222465
395,9.867,45.243,1.3844561229356769,0.63365720984745,-0.6085124226034986,-0.17860903563080643,-0.12804176170718817
396,9.867,45.309,1.4238393538080871,0.6791705196070672,-0.6237814077019384,-0.2542537197681062,0.14121823879328618
397,9.867,45.375,1.4044238587509397,0.6919015696540125,-0.6268294199684808,0.054036276332667596,0.23348809013688868
398,9.867,45.441,1.4874147763628087,0.6929721181661904,-0.6280567270524285,0.13293446701693898,0.2609404448165593
399,9.867,45.507,1.562444624068814,0.6721111947495988,-0.6247256707953037,0.08223863552669886,0.2708256047490686
400,9.867,45.573,1.5311087986698768,0.6095580901805184,-0.6106611924292034,0.06344435158979385,0.28043366039191553
401,9.867,45.639,1.3115749004682276,0.5159681503695769,-0.5536568210029598,0.07918552153448247,0.2789689038484049
402,9.867,45.705,0.8944044662738493,0.32851317142204584,-0.4088391566120414,0.1290254114266411,0.23650975156511064
403,9.867,45.771,0.5750602722145999,0.0632725082047326,-0.24476319597293678,0.3019735352288356,0.14022028987960267
404,9.867,45.837,0.3301798666069064,-0.1465334968845331,-0.21270435426395407,0.5537379224486388,0.09663311842100653
405,9.867,45.903,0.1367785560056809,-0.2988421129666713,-0.20423148545910524,0.5752681810841284,0.0762924564760455
406,9.867,45.969,0.0407313008362473,-0.3919641493734125,-0.19390990962787397,0.5390196632456705,0.058807802220352444
407,9.867,46.035,0.0039167928707076,-0.46572782931149687,-0.18801332865483733,0.5151765159929707,0.047076389701251525
408,9.867,46.101,0.0,-0.5642688873301185,-0.18905427792777796,0.5518956366626331,0.04195813903679661
409,9.867,46.167,0.0,-0.6417408524883546,-0.19149416589031848,0.5932168530872413,0.03368437424870896
410,9.867,46.233,0.0,-0.6573688057035509,-0.18269071014470287,0.5402340657217335,0.003787075462519589
411,9.867,46.299,0.0,-0.6448853063406483,-0.17542637981636566,0.4823968936935262,-0.01138876411155566
412,9.867,46.365,0.0,-0.6402002664081194,-0.17302417864945235,0.47112359706208823,-0.014644080082634939
413,9.933,45.111,1.202000789676774,0.4626364207582867,-0.511359138259436,0.3290809822011683,-0.18441901994318774
414,9.933,45.177,1.341756246414881,0.5582549767140284,-0.5658122853950005,0.3116261074897359,-0.11973083485859562
415,9.933,45.243,1.396225101216621,0.6233176785471495,-0.5916820964628071,0.16922836639816907,-0.007985270716243801
416,9.933,45.309,1.3658186702578154,0.6630764931688484,-0.5992874408147246,0.034712591537919994,0.14929913345409251
417,9.933,45.375,1.4016953659561848,0.66054792251682,-0.5970564618482381,0.05295211709988998,0.199690416024506
418,9.933,45.441,1.476627951872323,0.6470498604745053,-0.5931917976149221,0.12046395627277585,0.22165250719143892
419,9.933,45.507,1.541250213650379,0.6325223158494345,-0.5862229412579609,0.1096827182533776,0.22777621719470728
420,9.933,45.573,1.5019105404607078,0.5895536154200144,-0.5684056874582861,0.10358961137925335,0.23171276852913422
421,9.933,45.639,1.248499306816028,0.5186659589448015,-0.49718573241228065,0.1409400231883664,0.22599157874473136
422,9.933,45.705,0.8461370961802541,0.3615026115648674,-0.3339678064339008,0.2821568765761353,0.1753143305619102
423,9.933,45.771,0.5584613478271255,0.12069897501264103,-0.2145758923818989,0.40847699192412235,0.10705513974568137
424,9.933,45.837,0.3284060110115072,-0.12245810558159556,-0.2074680179102117,0.5388975117850587,0.09241237670856349
425,9.933,45.903,0.1372320722267478,-0.31294293140329255,-0.20564974947678077,0.6056000704597152,0.07857740732831917
426,9.933,45.969,0.0384912604902139,-0.41474659317071344,-0.19336122654987564,0.5686550543927986,0.0596912000508126
427,9.933,46.035,0.0043933743403695,-0.4726555305549182,-0.1850486238200319,0.5265899206211753,0.04670620064524892
428,9.933,46.101,0.0,-0.5580659826785985,-0.18396599070327502,0.5486604435660737,0.04059026966494449
429,9.933,46.167,0.0,-0.6331245427480835,-0.18412790095079398,0.5853639784775571,0.030399803476638784
430,9.933,46.233,0.0,-0.6462664952082113,-0.17710859340122603,0.5349152157381045,-0.0005942370851666353
431,9.933,46.299,0.0,-0.6371561393128933,-0.17219241128518822,0.48362955255615203,-0.015292319806765209
432,9.933,46.365,0.0,-0.6395350253553551,-0.17029229869347234,0.47782614575971977,-0.019768992468018318
433,9.999,45.045,0.9865077787228792,0.3502398384332817,-0.46439800068670506,-0.005364902189277057,-0.24236612814983352
434,9.999,45.111,1.2056714994146145,0.45227963906989943,-0.5000756924619532,0.14370279759445911,-0.20647691056706446
435,9.999,45.177,1.3324286405484609,0.5509481138149175,-0.5461289736632486,0.27478941339254537,-0.0889900141134257
436,9.999,45.243,1.3931550261077277,0.605922869238616,-0.5686829328786853,0.22763087038571372,0.05906494190257576
437,9.999,45.309,1.364238940213914,0.6367102897251067,-0.5727318863003691,0.1722269929232965,0.14963030435133362
438,9.999,45.375,1.4002007694855898,0.6281892376197613,-0.5670728428191782,0.06779510431545556,0.18365826451374212
439,9.999,45.441,1.467561048349449,0.6080464668943619,-0.5588076090331857,0.09925720168706971,0.19796907474539507
440,9.999,45.507,1.5199466069226302,0.5827222222247868,-0.5441802082162466,0.10386322791163162,0.20046663240265028
441,9.999,45.573,1.4089023882841658,0.5231140929368547,-0.5154348774010262,0.0967895002919743,0.20327909988951234
442,9.999,45.639,1.1256634027767656,0.4319740807364733,-0.4250818265031322,0.12934831893190527,0.19823855715500371
443,9.999,45.705,0.7314130540207151,0.27470097773655366,-0.25497940654342444,0.3530258268602327,0.15362397703211705
444,9.999,45.771,0.5091157211281169,0.07232328096519486,-0.18375512237416775,0.44949566858753487,0.10067123996473207
445,9.999,45.837,0.3237885374138374,-0.1422907796596592,-0.20225140891356894,0.5263855613715143,0.09134730750239814
446,9.999,45.903,0.136040783885033,-0.3267883641481066,-0.2078196918303694,0.5981917465071946,0.07640620342705051
447,9.999,45.969,0.0278571502680537,-0.42515557116001457,-0.1943975220270372,0.5682629239635753,0.05710830760414477
448,9.999,46.035,0.0034195964780836,-0.47504480704438656,-0.18274378660908963,0.526034736841777,0.043306298655260665
449,9.999,46.101,0.0,-0.5519846793505596,-0.1788472128924813,0.5417078236933803,0.03697368561246639
450,9.999,46.167,0.0,-0.6223670722800545,-0.1770387354749916,0.5705455702488702,0.02607957786599472
451,9.999,46.233,0.0,-0.6349275245653073,-0.17114799127063943,0.5266782678732831,-0.004401799995175182
452,9.999,46.299,0.0,-0.629902902755091,-0.16741809153972065,0.4823665479891338,-0.02032970777002272
453,9.999,46.365,0.0,-0.6404631140781484,-0.16482335384802255,0.47690730342552123,-0.026775182420458152
454,10.065,45.045,1.026224142004602,0.3432251634648633,-0.4652660171258406,-0.049264371067996165,-0.24191279541919394
455,10.065,45.111,1.1974606839712172,0.43932586866499823,-0.49376533262301314,0.10051939273718528,-0.18008160205520835
456,10.065,45.177,1.3366965244688265,0.5461856627676231,-0.5320917008263553,0.22583939230067152,-0.031641230732116624
457,10.065,45.243,1.3951615906829515,0.5968781391123805,-0.5504051882268525,0.1951596332014566,0.08641358954541487
458,10.065,45.309,1.3676019140992852,0.613078485009744,-0.5525605211502631,0.11484666402450643,0.15256244631128507
459,10.065,45.375,1.4017625447560562,0.6114080369009516,-0.5433340307969456,0.06518752252628027,0.17654064518963225
460,10.065,45.441,1.4614502361259938,0.590490713527668,-0.5279664476337416,0.07808658737492227,0.18362635073760553
461,10.065,45.507,1.5042684776670587,0.5439250587482458,-0.5016767319283124,0.07932000869359887,0.18459926129994217
462,10.065,45.573,1.359758921040895,0.47862480874529495,-0.45556346675440085,0.07817392554803113,0.18774510575902006
463,10.065,45.639,1.0420924088833583,0.3663644652874083,-0.3457359206142784,0.13042405316424008,0.1881042786077049
464,10.065,45.705,0.6503865756405248,0.18325857520082983,-0.21115202943004746,0.44061539194248944,0.1653162647198542
465,10.065,45.771,0.4695684682152019,-0.023104658176338347,-0.18289952153972477,0.5348752308431168,0.1167823592418331
466,10.065,45.837,0.2935535327523247,-0.2074719853486373,-0.20851883013252653,0.5787834853329004,0.09463131956896983
467,10.065,45.903,0.1347661185585297,-0.35833465065368475,-0.21327767988191404,0.5980613665896879,0.07326435050724095
468,10.065,45.969,0.0255934712280181,-0.43773236415244066,-0.197247903653624,0.5552276162442735,0.05171538019004299
469,10.065,46.035,0.0029487027739294,-0.4832081564607458,-0.18204633627736988,0.52284047975682,0.036995192078708536
470,10.065,46.101,0.0,-0.5537574501873116,-0.17628600174574013,0.5363464582213802,0.031707732938850895
471,10.065,46.167,0.0,-0.6250527938875539,-0.1746619137588496,0.5681012674787282,0.023046551068265295
472,10.065,46.233,0.0,-0.6455416352749708,-0.16916315089020345,0.5405820593296414,-0.005510648620168839
473,10.065,46.299,0.0,-0.6387760495049362,-0.1638898467378831,0.49350334149985703,-0.025263971938446296
474,10.065,46.431,0.0,-0.6738328548109882,-0.15872452338887463,0.4675833670555696,-0.034516227918438544
475,10.065,46.497,0.0,-0.6912408128362707,-0.156253951238791,0.47113209463392614,-0.03631388216592597
476,10.065,46.563,0.0,-0.695178879492112,-0.15429690357531053,0.46931415946009986,-0.03758008402437192
477,10.131,45.045,1.0241147593270246,0.3766293049722206,-0.46367589548900395,0.38337443835012663,-0.20900820063619008
478,10.131,45.111,1.1958075792805178,0.4536761975723447,-0.4962529304868864,0.355349285918644,-0.12244787920731487
479,10.131,45.177,1.3280247555909412,0.5616746741509293,-0.5286507947015378,0.27100760389975764,0.02291123310276239
480,10.131,45.243,1.3981440011491566,0.6081336289493499,-0.5406708435247488,0.1385251881459118,0.11090969106436258
481,10.131,45.309,1.379145699709744,0.6093492870246288,-0.5379689563660823,0.09651360703404034,0.15753763857688954
482,10.131,45.375,1.419957875243523,0.60232051506535,-0.5214480335215976,0.06394383689039296,0.17048018681255975
483,10.131,45.441,1.4592202058078323,0.5659679680584137,-0.4989915570411142,0.056757012368860674,0.17514709998754416
484,10.131,45.507,1.441918804205382,0.5012369417983853,-0.4613396390923721,0.05838494837136082,0.1766773910239431
485,10.131,45.573,1.3115231717377152,0.43220158875943326,-0.39368192974423255,0.06385949726767158,0.18078244778305713
486,10.131,45.639,0.8931607882453694,0.3281124743765578,-0.28106178777783647,0.11019083902839959,0.1820640803636439
487,10.131,45.705,0.585741833220594,0.15141565521603698,-0.21052495914107588,0.4073354723924073,0.1652902719989307
488,10.131,45.771,0.4088726089346108,-0.05775070182321074,-0.20926650177366313,0.5543835336454425,0.13167497898888314
489,10.131,45.837,0.2809614757551058,-0.25447796568261105,-0.2287168262045507,0.6228637438325593,0.1095033937740448
490,10.131,45.903,0.1349695334861998,-0.4051541065316506,-0.22660856859268658,0.6285516666539498,0.0793517021056592
491,10.131,45.969,0.0269452732009293,-0.47130518036664504,-0.2033983925330155,0.5640547389604356,0.05122595438166405
492,10.131,46.035,0.0034636237928373,-0.49713217097385937,-0.18387209298244242,0.5182171515091172,0.032956542429596336
493,10.131,46.101,0.0,-0.5528527523643225,-0.1763234951891386,0.5223804048212957,0.02540982969884191
494,10.131,46.167,0.0,-0.6283141749812478,-0.17482158754246196,0.5610879847002876,0.018394474604151737
495,10.131,46.233,0.0,-0.6592167885225002,-0.1702268064980007,0.5519111834388272,-0.007217391812610723
496,10.131,46.299,0.0,-0.6543902761581667,-0.16320863452667744,0.502338423774512,-0.028978174454088176
497,10.131,46.365,0.0,-0.6569322272139417,-0.15893690912544672,0.4691827258187299,-0.03573214820053698
498,10.131,46.431,0.0,-0.6754666611612095,-0.157102179619292,0.4650338423372363,-0.03711314052347278
499,10.131,46.497,0.0,-0.696387274771903,-0.15589839948591105,0.47515331826168544,-0.037190400413274954
500,10.131,46.563,0.0,-0.7024150337114561,-0.15454253262452367,0.474326669718801,-0.03785885994722003
501,10.131,46.629,0.0,-0.6991524151549227,-0.15338161333005684,0.4677346151761527,-0.03845264886468274
502,10.197,45.045,1.040209223130775,0.4292123590094712,-0.4747321925342285,0.5163908051013053,-0.10956430211622237
503,10.197,45.111,1.192840164082141,0.49970162987288064,-0.5024408989463888,0.475507007341735,-0.06660076649560803
504,10.197,45.177,1.3106915991744363,0.5955742903849617,-0.5299401040855922,0.3966866595706595,0.05260894266916833
505,10.197,45.243,1.3942984564754275,0.62986397365331,-0.5368714390289508,0.10385248466439617,0.13017333757449906
506,10.197,45.309,1.3825262328889587,0.6167582616432945,-0.5257611687169008,0.08609168487707472,0.1612243338887336
507,10.197,45.375,1.439589389865983,0.5966118695547399,-0.49988011652416164,0.06324136112275822,0.16648425669340122
508,10.197,45.441,1.440200049902564,0.5427696071299348,-0.4698110114076123,0.0519675585854201,0.16980798092753013
509,10.197,45.507,1.3641132963478289,0.47627133815551087,-0.41245205640000027,0.05598640557264264,0.1729339426064553
510,10.197,45.573,1.1755603608065983,0.40743558588966144,-0.3193207427557412,0.07067963113842288,0.17893434780133005
511,10.197,45.639,0.7505535741395275,0.29272236646350114,-0.23976565593644844,0.1196269254743709,0.17523672709696317
512,10.197,45.705,0.4832311454145255,0.13145763274884004,-0.2140388577875635,0.42705966852847166,0.1371270852280409
513,10.197,45.771,0.3034333883410642,-0.06979475479124064,-0.2180517069602175,0.5583825055427905,0.11032485648377767
514,10.197,45.837,0.1918270533357318,-0.2790827019293126,-0.23378370142316995,0.6467304846998629,0.10575327630283016
515,10.197,45.903,0.1149188665234739,-0.4432086367071254,-0.2340274670545227,0.6914738992591558,0.08814860680072586
516,10.197,45.969,0.0231980908928276,-0.5161358864780035,-0.211062673876653,0.6142412190818344,0.05920886242629366
517,10.197,46.035,0.0031770924135447,-0.5237266993109739,-0.18975254448500245,0.530114344758948,0.03499963818607965
518,10.197,46.101,0.0,-0.5550907656185475,-0.18031598398544554,0.5138078424471184,0.020464498473715797
519,10.197,46.167,0.0,-0.6210945634600392,-0.1776310776448193,0.5441045585165492,0.011212535827693727
520,10.197,46.233,0.0,-0.6608281899364898,-0.17325079953800582,0.5469941084220067,-0.010258666554936964
521,10.197,46.299,0.0,-0.6662941725126195,-0.16547524618161114,0.5093799822093601,-0.029709420850294297
522,10.197,46.365,0.0,-0.6660747057672151,-0.15969663115222243,0.4756081853341987,-0.03682149442534596
523,10.197,46.431,0.0,-0.6753111469249566,-0.15797845628922488,0.46372132611009714,-0.03772311661024576
524,10.197,46.497,0.0,-0.6946714927135142,-0.1574596485683551,0.4710698280073427,-0.036726503897228
525,10.197,46.563,0.0,-0.7044576491487778,-0.15550622791891117,0.47393072576851936,-0.03710097687056109
526,10.197,46.629,0.0,-0.7003195642313076,-0.15395464277554416,0.46600505748785215,-0.03829172139972139
527,10.263,44.979,0.9486671271567748,0.42138834336682995,-0.45009843290843743,0.5227668036788672,-0.07528346716752143
528,10.263,45.045,1.0663471284376649,0.4579925971808205,-0.47281108769984515,0.5061167616447744,-0.06958635848821743
529,10.263,45.111,1.1934727117169797,0.5350854292491558,-0.5025817905968344,0.45162827729253574,-0.04905248627186947
530,10.263,45.177,1.296719030583103,0.6195245920336597,-0.529257185909289,0.3795668182063291,0.052904935788501625
531,10.263,45.243,1.3922533326400737,0.6491415891243668,-0.5319777180692155,0.13403480864259137,0.14398825729608306
532,10.263,45.309,1.3844816685443833,0.6227951213461433,-0.514541825942947,0.07545674075572374,0.16563590038633588
533,10.263,45.375,1.437245659165387,0.5861127653550459,-0.48359903327345627,0.06604711398350588,0.16803979018399723
534,10.263,45.441,1.4156899254098916,0.5280586289365108,-0.4368404016940122,0.05603126065255649,0.16879478978959372
535,10.263,45.507,1.2783956392340594,0.4805117767453305,-0.3503475255655976,0.06350626157890163,0.17435665579140386
536,10.263,45.573,1.064986985888062,0.41722073039460145,-0.25736470632292124,0.0924675768511668,0.188306323248829
537,10.263,45.639,0.6610221689111514,0.27030042799668297,-0.2185737260144312,0.1908813699762093,0.18239758316726884
538,10.263,45.705,0.4181996984804539,0.09771499790689273,-0.21669250436244109,0.5257020337432134,0.12280237265375821
539,10.263,45.771,0.2113491288683514,-0.08098087848566467,-0.21949603437465584,0.5989661049383571,0.09680074928270586
540,10.263,45.837,0.140191861260343,-0.2651028570942258,-0.2297988080166168,0.6531003012312462,0.09358952968689276
541,10.263,45.903,0.0672069960496798,-0.42757949232763115,-0.23344040149725087,0.7037012496657711,0.08766403030925682
542,10.263,45.969,0.0177526752784671,-0.5322134565602998,-0.21900755388982912,0.6869331513185792,0.06812582835084505
543,10.263,46.035,0.0004090339070435,-0.559122898630702,-0.20033235232088067,0.5914592183159977,0.04218199535421338
544,10.263,46.101,0.0,-0.5795544763136029,-0.1874902950976595,0.5456028493103248,0.019250823231782576
545,10.263,46.167,0.0,-0.6225671902955998,-0.1818545125177663,0.54404496040386,0.0035575353908201598
546,10.263,46.233,0.0,-0.6563066096493837,-0.1768761886736649,0.5368321167528614,-0.012787414090912514
547,10.263,46.299,0.0,-0.6734724599115025,-0.1687689865421789,0.5155133822875294,-0.028183351742270494
548,10.263,46.365,0.0,-0.6787042292900927,-0.16348750134486345,0.48870044057580536,-0.034437081325135274
549,10.263,46.431,0.0,-0.6854098423402013,-0.16145779417196787,0.47370864552550185,-0.03573210884374311
550,10.263,46.497,0.0,-0.697213392332628,-0.15917490227232373,0.4727479827301504,-0.03628327729036196
551,10.263,46.563,0.0,-0.69729889147842,-0.15670319845796193,0.46488446219302837,-0.037080191768773536
552,10.263,46.629,0.0,-0.6948358531100567,-0.15499101864889714,0.45905685968312215,-0.03827562257253203
553,10.329,44.979,0.9917352105566246,0.39336955745079827,-0.42731521178779874,0.5293734823403025,-0.06677702769698307
554,10.329,45.045,1.095520075953005,0.4429322887274034,-0.45647515054365373,0.49826938513422425,-0.053981552514189624
555,10.329,45.111,1.20352294668065,0.539524723449301,-0.49013720489040313,0.4185056010987345,-0.037765067520517975
556,10.329,45.177,1.29812891532529,0.6282701900200656,-0.5189275402090961,0.34735636066982484,0.059084390008054335
557,10.329,45.243,1.4006358521392634,0.6602849906699344,-0.5220722747562043,0.1268975325518441,0.15616338520015238
558,10.329,45.309,1.3922212568723595,0.6292972299820498,-0.5023720213794844,0.07701016442428604,0.1712039732785063
559,10.329,45.375,1.4278660960691347,0.5831958428298172,-0.46689855372236155,0.07780466464339215,0.17014913123362907
560,10.329,45.441,1.3957348952992776,0.5149196056430019,-0.4030576500014747,0.06357061334615416,0.16473871263003223
